optimal_tour,optimal_tour_length,3opt_tour,3opt_tour_length,score,time
"{1, 3, 7, 4, 8, 9, 10, 5, 2, 6, 1}",2.838272,"{1, 6, 2, 5, 10, 9, 8, 4, 7, 3, 1}",2.838272,0.000000,0.002120
"{1, 6, 10, 2, 3, 7, 9, 5, 8, 4, 1}",3.028831,"{1, 6, 10, 2, 7, 9, 5, 8, 4, 3, 1}",3.129482,0.033231,0.002152
"{1, 7, 10, 9, 3, 5, 6, 4, 2, 8, 1}",3.072840,"{1, 7, 10, 9, 3, 5, 6, 4, 2, 8, 1}",3.072840,0.000000,0.002200
"{1, 5, 6, 2, 7, 8, 3, 10, 9, 4, 1}",2.827365,"{1, 4, 9, 10, 3, 8, 7, 2, 6, 5, 1}",2.827366,0.000000,0.002070
"{1, 10, 6, 3, 9, 2, 8, 7, 4, 5, 1}",2.833028,"{1, 10, 6, 3, 9, 2, 8, 7, 4, 5, 1}",2.833028,0.000000,0.002073
"{1, 6, 2, 7, 4, 8, 10, 5, 3, 9, 1}",2.652461,"{1, 6, 2, 7, 4, 8, 10, 5, 3, 9, 1}",2.652461,0.000000,0.004168
"{1, 5, 9, 4, 6, 8, 3, 10, 7, 2, 1}",2.299563,"{1, 5, 9, 4, 6, 8, 3, 10, 7, 2, 1}",2.299563,0.000000,0.002073
"{1, 2, 9, 7, 5, 4, 3, 6, 8, 10, 1}",2.637692,"{1, 10, 8, 6, 3, 4, 5, 7, 9, 2, 1}",2.637692,0.000000,0.002121
"{1, 2, 7, 6, 9, 5, 4, 3, 8, 10, 1}",2.996762,"{1, 10, 8, 3, 4, 5, 9, 6, 7, 2, 1}",2.996762,0.000000,0.002100
"{1, 5, 3, 10, 8, 7, 4, 9, 2, 6, 1}",2.544525,"{1, 6, 2, 9, 4, 7, 8, 10, 3, 5, 1}",2.544525,0.000000,0.006181
"{1, 4, 7, 3, 9, 10, 8, 6, 2, 5, 1}",3.562435,"{1, 5, 2, 6, 8, 10, 9, 3, 7, 4, 1}",3.562435,0.000000,0.002117
"{1, 4, 6, 9, 5, 8, 2, 3, 10, 7, 1}",2.646502,"{1, 7, 10, 3, 2, 8, 5, 9, 6, 4, 1}",2.646503,0.000000,0.002122
"{1, 2, 4, 6, 8, 3, 10, 7, 9, 5, 1}",2.872810,"{1, 2, 4, 6, 8, 3, 10, 7, 9, 5, 1}",2.872810,0.000000,0.002133
"{1, 9, 7, 6, 3, 2, 8, 10, 4, 5, 1}",3.081949,"{1, 5, 9, 7, 4, 10, 8, 2, 3, 6, 1}",3.124075,0.013669,0.002295
"{1, 2, 9, 5, 10, 7, 4, 8, 3, 6, 1}",2.826454,"{1, 2, 9, 5, 10, 7, 4, 8, 3, 6, 1}",2.826454,0.000000,0.002161
"{1, 8, 4, 5, 10, 9, 7, 2, 3, 6, 1}",2.510138,"{1, 8, 4, 5, 10, 9, 7, 2, 3, 6, 1}",2.510138,0.000000,0.002109
"{1, 4, 3, 2, 6, 5, 10, 8, 7, 9, 1}",2.831315,"{1, 9, 7, 8, 10, 5, 6, 2, 3, 4, 1}",2.831315,0.000000,0.002118
"{1, 4, 2, 10, 9, 5, 8, 6, 3, 7, 1}",2.678078,"{1, 7, 3, 6, 8, 9, 10, 2, 4, 5, 1}",2.790262,0.041889,0.002087
"{1, 2, 9, 5, 8, 7, 3, 4, 6, 10, 1}",2.886979,"{1, 10, 6, 4, 3, 7, 8, 5, 9, 2, 1}",2.886979,0.000000,0.002069
"{1, 4, 8, 3, 6, 10, 7, 5, 2, 9, 1}",3.057928,"{1, 4, 8, 3, 6, 10, 7, 5, 2, 9, 1}",3.057928,0.000000,0.002201
"{1, 8, 6, 4, 9, 3, 5, 2, 7, 10, 1}",2.525337,"{1, 8, 4, 6, 9, 3, 5, 2, 7, 10, 1}",2.524084,-0.000496,0.002352
"{1, 10, 8, 6, 9, 3, 7, 2, 5, 4, 1}",3.117776,"{1, 4, 5, 2, 7, 3, 9, 6, 8, 10, 1}",3.117776,0.000000,0.002122
"{1, 8, 10, 6, 9, 4, 7, 2, 3, 5, 1}",3.212086,"{1, 8, 10, 6, 9, 4, 7, 2, 3, 5, 1}",3.212086,0.000000,0.002168
"{1, 5, 2, 6, 7, 10, 9, 4, 3, 8, 1}",3.185682,"{1, 5, 2, 6, 7, 10, 9, 4, 3, 8, 1}",3.185682,0.000000,0.002096
"{1, 4, 2, 9, 5, 7, 10, 6, 3, 8, 1}",2.801737,"{1, 8, 3, 6, 10, 7, 5, 9, 2, 4, 1}",2.801737,0.000000,0.002068
"{1, 2, 10, 8, 9, 6, 7, 5, 3, 4, 1}",2.989896,"{1, 4, 3, 5, 7, 6, 9, 8, 10, 2, 1}",2.989896,0.000000,0.002103
"{1, 8, 7, 9, 10, 6, 5, 2, 3, 4, 1}",2.088017,"{1, 4, 3, 2, 5, 6, 10, 9, 7, 8, 1}",2.088017,0.000000,0.002082
"{1, 8, 7, 10, 4, 3, 6, 5, 2, 9, 1}",3.029124,"{1, 8, 7, 10, 4, 3, 6, 5, 2, 9, 1}",3.029124,0.000000,0.002140
"{1, 9, 10, 5, 3, 7, 4, 6, 2, 8, 1}",3.215907,"{1, 9, 10, 5, 3, 7, 4, 6, 2, 8, 1}",3.215907,0.000000,0.002115
"{1, 7, 10, 6, 4, 5, 3, 8, 9, 2, 1}",2.696681,"{1, 2, 9, 8, 3, 5, 4, 6, 10, 7, 1}",2.696680,0.000000,0.002135
"{1, 10, 8, 5, 4, 9, 2, 3, 7, 6, 1}",2.845708,"{1, 10, 8, 5, 4, 9, 2, 3, 7, 6, 1}",2.845708,0.000000,0.002088
"{1, 2, 10, 9, 8, 3, 6, 4, 7, 5, 1}",2.928762,"{1, 5, 7, 4, 6, 3, 8, 9, 10, 2, 1}",2.928762,0.000000,0.002085
"{1, 8, 7, 3, 2, 10, 5, 9, 4, 6, 1}",2.571345,"{1, 8, 7, 3, 2, 10, 5, 9, 4, 6, 1}",2.571345,0.000000,0.002155
"{1, 7, 2, 4, 3, 10, 5, 6, 9, 8, 1}",3.212096,"{1, 8, 9, 6, 5, 10, 3, 4, 2, 7, 1}",3.212095,0.000000,0.002112
"{1, 4, 2, 9, 5, 8, 3, 10, 6, 7, 1}",3.192702,"{1, 2, 4, 5, 8, 3, 10, 6, 9, 7, 1}",3.195005,0.000722,0.002128
"{1, 5, 2, 3, 10, 7, 8, 4, 6, 9, 1}",3.064980,"{1, 5, 2, 3, 10, 7, 8, 4, 6, 9, 1}",3.064980,0.000000,0.002168
"{1, 10, 6, 2, 8, 9, 5, 4, 3, 7, 1}",3.002241,"{1, 7, 3, 4, 5, 9, 8, 2, 6, 10, 1}",3.002240,0.000000,0.002103
"{1, 7, 3, 6, 5, 4, 8, 9, 2, 10, 1}",2.992981,"{1, 7, 3, 6, 5, 4, 8, 9, 2, 10, 1}",2.992981,0.000000,0.006090
"{1, 3, 8, 6, 10, 7, 5, 4, 2, 9, 1}",3.324694,"{1, 9, 2, 4, 5, 7, 10, 6, 8, 3, 1}",3.324694,0.000000,0.002103
"{1, 3, 8, 10, 2, 9, 7, 4, 6, 5, 1}",3.345678,"{1, 3, 8, 10, 2, 9, 7, 4, 6, 5, 1}",3.345678,0.000000,0.004172
"{1, 3, 9, 6, 10, 4, 2, 8, 7, 5, 1}",2.533838,"{1, 3, 9, 6, 10, 4, 2, 8, 7, 5, 1}",2.533838,0.000000,0.002155
"{1, 2, 3, 8, 6, 10, 5, 7, 4, 9, 1}",2.816296,"{1, 2, 3, 8, 6, 10, 5, 7, 4, 9, 1}",2.816296,0.000000,0.002063
"{1, 3, 4, 10, 6, 8, 9, 7, 5, 2, 1}",3.116041,"{1, 2, 5, 7, 9, 8, 6, 10, 4, 3, 1}",3.116041,0.000000,0.002089
"{1, 7, 9, 3, 2, 4, 8, 6, 10, 5, 1}",2.767978,"{1, 7, 3, 2, 4, 8, 5, 6, 10, 9, 1}",2.856929,0.032136,0.002080
"{1, 10, 3, 2, 8, 7, 4, 6, 9, 5, 1}",3.284789,"{1, 10, 3, 2, 8, 7, 4, 6, 9, 5, 1}",3.284789,0.000000,0.002104
"{1, 4, 7, 5, 2, 10, 8, 6, 9, 3, 1}",2.752642,"{1, 3, 9, 6, 8, 10, 2, 5, 7, 4, 1}",2.752642,0.000000,0.002086
"{1, 4, 5, 3, 10, 6, 2, 7, 9, 8, 1}",3.135439,"{1, 8, 9, 7, 2, 6, 10, 3, 5, 4, 1}",3.135439,0.000000,0.002140
"{1, 5, 6, 4, 10, 7, 8, 3, 2, 9, 1}",3.063133,"{1, 9, 2, 3, 8, 7, 10, 4, 6, 5, 1}",3.063133,0.000000,0.002127
"{1, 3, 4, 8, 9, 5, 6, 7, 10, 2, 1}",2.652402,"{1, 3, 4, 8, 9, 5, 6, 7, 10, 2, 1}",2.652402,0.000000,0.002133
"{1, 3, 2, 7, 5, 4, 8, 6, 9, 10, 1}",2.964845,"{1, 10, 9, 6, 8, 4, 5, 7, 2, 3, 1}",2.964845,0.000000,0.002109
"{1, 8, 10, 9, 5, 4, 7, 3, 2, 6, 1}",2.482274,"{1, 6, 2, 3, 7, 4, 5, 9, 10, 8, 1}",2.482274,0.000000,0.002092
"{1, 5, 3, 8, 6, 10, 9, 4, 2, 7, 1}",2.726383,"{1, 7, 2, 4, 9, 10, 6, 8, 3, 5, 1}",2.726383,0.000000,0.002131
"{1, 3, 7, 5, 6, 8, 2, 9, 10, 4, 1}",3.020967,"{1, 4, 10, 9, 2, 8, 6, 5, 7, 3, 1}",3.020967,0.000000,0.002150
"{1, 3, 5, 7, 8, 6, 2, 4, 10, 9, 1}",3.099525,"{1, 3, 5, 7, 8, 6, 2, 4, 10, 9, 1}",3.099525,0.000000,0.002115
"{1, 9, 7, 4, 3, 5, 8, 6, 2, 10, 1}",3.103939,"{1, 10, 2, 6, 8, 5, 3, 4, 7, 9, 1}",3.103939,0.000000,0.002244
"{1, 7, 4, 2, 6, 9, 3, 10, 8, 5, 1}",2.845778,"{1, 7, 4, 6, 2, 3, 10, 9, 8, 5, 1}",2.884560,0.013628,0.002228
"{1, 10, 6, 4, 9, 2, 8, 7, 5, 3, 1}",2.609685,"{1, 3, 5, 7, 8, 2, 9, 4, 6, 10, 1}",2.609685,0.000000,0.002152
"{1, 8, 6, 3, 9, 10, 7, 5, 2, 4, 1}",3.806335,"{1, 4, 2, 5, 7, 10, 9, 3, 6, 8, 1}",3.806335,0.000000,0.002102
"{1, 2, 5, 7, 10, 8, 4, 6, 3, 9, 1}",3.315054,"{1, 2, 7, 10, 8, 4, 6, 3, 9, 5, 1}",3.387155,0.021749,0.004130
"{1, 9, 5, 10, 3, 2, 8, 6, 4, 7, 1}",2.149992,"{1, 9, 5, 10, 3, 2, 8, 6, 4, 7, 1}",2.149992,0.000000,0.002143
"{1, 5, 6, 4, 10, 9, 8, 2, 3, 7, 1}",1.861385,"{1, 5, 6, 4, 10, 9, 8, 2, 3, 7, 1}",1.861385,0.000000,0.002168
"{1, 2, 7, 10, 6, 3, 4, 5, 8, 9, 1}",2.871295,"{1, 2, 7, 10, 6, 3, 4, 5, 8, 9, 1}",2.871295,0.000000,0.004258
"{1, 9, 3, 6, 4, 10, 7, 5, 2, 8, 1}",2.540083,"{1, 8, 2, 5, 7, 10, 4, 6, 3, 9, 1}",2.540083,0.000000,0.002130
"{1, 5, 7, 3, 9, 4, 10, 2, 8, 6, 1}",2.648861,"{1, 6, 8, 2, 10, 4, 9, 3, 7, 5, 1}",2.648861,0.000000,0.002104
"{1, 6, 2, 3, 9, 7, 5, 8, 10, 4, 1}",3.317673,"{1, 4, 10, 8, 5, 7, 9, 3, 2, 6, 1}",3.317673,0.000000,0.002177
"{1, 5, 2, 9, 8, 4, 3, 7, 10, 6, 1}",2.096761,"{1, 6, 10, 7, 3, 4, 8, 9, 2, 5, 1}",2.096761,0.000000,0.002149
"{1, 8, 4, 9, 7, 10, 6, 5, 2, 3, 1}",2.695384,"{1, 3, 2, 5, 6, 10, 7, 9, 4, 8, 1}",2.695384,0.000000,0.002086
"{1, 4, 5, 2, 10, 7, 8, 9, 3, 6, 1}",2.303474,"{1, 4, 5, 2, 10, 7, 8, 9, 3, 6, 1}",2.303474,0.000000,0.002173
"{1, 8, 5, 7, 4, 10, 3, 9, 6, 2, 1}",2.631003,"{1, 2, 6, 9, 3, 10, 4, 7, 5, 8, 1}",2.631003,0.000000,0.002107
"{1, 5, 2, 6, 8, 4, 9, 10, 3, 7, 1}",3.077260,"{1, 7, 3, 10, 9, 4, 8, 6, 2, 5, 1}",3.077260,0.000000,0.004074
"{1, 3, 9, 2, 8, 5, 7, 6, 4, 10, 1}",2.910378,"{1, 10, 4, 6, 7, 5, 8, 2, 9, 3, 1}",2.910378,0.000000,0.002083
"{1, 4, 5, 3, 8, 9, 6, 10, 2, 7, 1}",2.938679,"{1, 7, 2, 9, 8, 3, 5, 4, 6, 10, 1}",3.179944,0.082100,0.002147
"{1, 3, 2, 9, 7, 8, 10, 5, 6, 4, 1}",2.650239,"{1, 3, 2, 9, 7, 8, 10, 5, 6, 4, 1}",2.650239,0.000000,0.002087
"{1, 8, 4, 9, 2, 3, 10, 7, 5, 6, 1}",2.649711,"{1, 6, 5, 7, 10, 3, 2, 9, 4, 8, 1}",2.649711,0.000000,0.004173
"{1, 3, 2, 10, 7, 4, 6, 5, 8, 9, 1}",3.118633,"{1, 3, 2, 10, 7, 4, 6, 5, 8, 9, 1}",3.118633,0.000000,0.002120
"{1, 10, 2, 5, 7, 3, 9, 8, 6, 4, 1}",3.711296,"{1, 10, 2, 5, 7, 3, 9, 8, 6, 4, 1}",3.711296,0.000000,0.002113
"{1, 4, 9, 8, 3, 6, 2, 10, 5, 7, 1}",3.230722,"{1, 7, 5, 10, 2, 6, 3, 8, 9, 4, 1}",3.230723,0.000000,0.004130
"{1, 10, 7, 9, 6, 8, 4, 2, 5, 3, 1}",2.668507,"{1, 10, 7, 9, 6, 8, 4, 2, 5, 3, 1}",2.668507,0.000000,0.002117
"{1, 9, 8, 4, 6, 7, 2, 3, 5, 10, 1}",2.591851,"{1, 9, 8, 4, 6, 7, 2, 3, 5, 10, 1}",2.591851,0.000000,0.002111
"{1, 7, 8, 9, 2, 3, 10, 6, 5, 4, 1}",3.253641,"{1, 7, 8, 9, 2, 3, 10, 6, 5, 4, 1}",3.253641,0.000000,0.002154
"{1, 6, 8, 10, 3, 5, 2, 7, 9, 4, 1}",2.764219,"{1, 4, 9, 7, 2, 5, 3, 10, 8, 6, 1}",2.764219,0.000000,0.002103
"{1, 3, 10, 4, 5, 2, 6, 9, 7, 8, 1}",2.636930,"{1, 3, 10, 4, 5, 2, 6, 9, 7, 8, 1}",2.636930,0.000000,0.002087
"{1, 9, 2, 8, 10, 3, 5, 6, 4, 7, 1}",2.396662,"{1, 9, 2, 8, 10, 3, 5, 6, 4, 7, 1}",2.396662,0.000000,0.002129
"{1, 4, 2, 6, 5, 3, 9, 7, 8, 10, 1}",2.553782,"{1, 10, 7, 9, 3, 5, 6, 2, 4, 8, 1}",2.555948,0.000848,0.002084
"{1, 9, 10, 6, 4, 3, 5, 7, 8, 2, 1}",3.172578,"{1, 2, 8, 7, 5, 3, 4, 6, 10, 9, 1}",3.172578,0.000000,0.002180
"{1, 7, 3, 10, 4, 2, 8, 9, 5, 6, 1}",2.749155,"{1, 6, 7, 3, 10, 4, 2, 8, 9, 5, 1}",2.748924,-0.000084,0.002092
"{1, 4, 3, 10, 9, 5, 2, 8, 7, 6, 1}",2.589330,"{1, 4, 3, 10, 9, 5, 2, 8, 7, 6, 1}",2.589330,0.000000,0.004180
"{1, 3, 4, 5, 7, 9, 6, 8, 10, 2, 1}",2.896874,"{1, 3, 4, 5, 7, 9, 6, 8, 10, 2, 1}",2.896874,0.000000,0.002129
"{1, 8, 5, 3, 9, 10, 6, 2, 7, 4, 1}",2.968405,"{1, 4, 7, 2, 6, 10, 9, 3, 5, 8, 1}",2.968405,0.000000,0.002178
"{1, 3, 5, 9, 10, 6, 4, 8, 2, 7, 1}",2.104678,"{1, 3, 5, 9, 10, 6, 4, 8, 2, 7, 1}",2.104678,0.000000,0.002111
"{1, 4, 3, 5, 8, 10, 6, 9, 7, 2, 1}",2.839741,"{1, 4, 3, 5, 8, 10, 6, 9, 7, 2, 1}",2.839741,0.000000,0.002109
"{1, 6, 5, 10, 2, 9, 4, 3, 8, 7, 1}",2.536106,"{1, 7, 8, 3, 4, 9, 2, 10, 5, 6, 1}",2.536106,0.000000,0.002070
"{1, 10, 8, 7, 6, 2, 5, 4, 3, 9, 1}",3.157818,"{1, 9, 3, 4, 5, 2, 6, 7, 8, 10, 1}",3.157818,0.000000,0.002162
"{1, 4, 2, 7, 9, 10, 6, 8, 3, 5, 1}",2.764861,"{1, 5, 3, 8, 6, 9, 10, 4, 7, 2, 1}",2.844937,0.028962,0.002297
"{1, 2, 8, 9, 3, 5, 10, 7, 6, 4, 1}",2.173325,"{1, 2, 8, 9, 3, 5, 10, 7, 6, 4, 1}",2.173325,0.000000,0.002079
"{1, 8, 7, 3, 10, 9, 2, 4, 5, 6, 1}",2.906320,"{1, 6, 5, 4, 2, 9, 10, 3, 7, 8, 1}",2.906320,0.000000,0.002118
"{1, 3, 2, 5, 8, 10, 6, 4, 9, 7, 1}",3.120824,"{1, 7, 9, 4, 6, 10, 8, 5, 2, 3, 1}",3.120824,0.000000,0.002119
"{1, 5, 10, 9, 3, 8, 7, 4, 2, 6, 1}",2.444863,"{1, 6, 2, 4, 7, 8, 3, 9, 10, 5, 1}",2.444864,0.000000,0.002150
"{1, 3, 7, 6, 2, 8, 4, 10, 9, 5, 1}",3.467578,"{1, 9, 5, 10, 4, 8, 2, 6, 7, 3, 1}",3.464867,-0.000782,0.002129
"{1, 4, 8, 9, 3, 2, 7, 5, 6, 10, 1}",2.997550,"{1, 8, 4, 10, 6, 5, 7, 2, 3, 9, 1}",2.990878,-0.002226,0.002140
"{1, 2, 4, 8, 10, 3, 7, 5, 6, 9, 1}",2.598010,"{1, 2, 4, 8, 10, 3, 7, 5, 6, 9, 1}",2.598010,0.000000,0.002110
"{1, 5, 2, 9, 6, 8, 3, 4, 7, 10, 1}",2.488636,"{1, 10, 7, 4, 3, 8, 6, 9, 2, 5, 1}",2.488636,0.000000,0.002132
"{1, 8, 10, 3, 9, 7, 2, 6, 5, 4, 1}",2.950163,"{1, 8, 10, 3, 7, 2, 6, 5, 4, 9, 1}",3.132984,0.061970,0.002161
"{1, 6, 10, 3, 8, 4, 5, 2, 9, 7, 1}",3.169966,"{1, 7, 9, 2, 5, 4, 8, 3, 10, 6, 1}",3.169966,0.000000,0.002137
"{1, 2, 6, 5, 9, 10, 7, 3, 4, 8, 1}",2.882046,"{1, 8, 4, 3, 7, 10, 9, 5, 6, 2, 1}",2.882046,0.000000,0.002144
"{1, 6, 3, 10, 8, 9, 7, 4, 5, 2, 1}",2.547667,"{1, 2, 5, 4, 7, 9, 8, 10, 3, 6, 1}",2.547667,0.000000,0.002065
"{1, 2, 9, 8, 7, 5, 4, 10, 3, 6, 1}",2.746922,"{1, 2, 9, 8, 7, 5, 4, 10, 3, 6, 1}",2.746922,0.000000,0.002138
"{1, 4, 9, 3, 10, 2, 8, 6, 7, 5, 1}",2.953969,"{1, 5, 7, 6, 8, 2, 10, 3, 9, 4, 1}",2.953969,0.000000,0.002065
"{1, 3, 6, 2, 8, 5, 10, 4, 9, 7, 1}",2.423015,"{1, 7, 9, 4, 10, 5, 8, 2, 6, 3, 1}",2.423015,0.000000,0.002174
"{1, 10, 3, 5, 2, 9, 4, 8, 7, 6, 1}",2.660806,"{1, 6, 7, 8, 4, 9, 2, 5, 3, 10, 1}",2.660806,0.000000,0.002159
"{1, 6, 5, 9, 4, 2, 10, 3, 7, 8, 1}",2.649957,"{1, 6, 5, 9, 4, 2, 10, 3, 7, 8, 1}",2.649957,0.000000,0.002129
"{1, 4, 9, 6, 3, 8, 2, 10, 7, 5, 1}",3.103916,"{1, 5, 7, 10, 2, 8, 3, 9, 6, 4, 1}",3.103808,-0.000035,0.002137
"{1, 4, 2, 8, 9, 7, 6, 3, 5, 10, 1}",2.411328,"{1, 10, 5, 6, 3, 7, 9, 8, 2, 4, 1}",2.408900,-0.001007,0.002172
"{1, 6, 8, 4, 3, 9, 10, 5, 7, 2, 1}",2.535782,"{1, 6, 8, 4, 3, 9, 10, 5, 7, 2, 1}",2.535782,0.000000,0.002111
"{1, 2, 8, 4, 9, 6, 10, 5, 7, 3, 1}",3.216725,"{1, 2, 8, 4, 9, 6, 10, 5, 7, 3, 1}",3.216725,0.000000,0.002103
"{1, 4, 7, 3, 9, 8, 5, 6, 2, 10, 1}",3.029380,"{1, 10, 3, 6, 2, 5, 8, 9, 7, 4, 1}",3.060794,0.010370,0.002146
"{1, 6, 8, 7, 10, 3, 5, 9, 2, 4, 1}",3.038381,"{1, 6, 8, 3, 5, 2, 4, 9, 10, 7, 1}",3.319583,0.092550,0.002130
"{1, 2, 3, 4, 5, 10, 8, 6, 7, 9, 1}",2.721028,"{1, 9, 7, 6, 8, 10, 5, 4, 3, 2, 1}",2.721028,0.000000,0.002080
"{1, 5, 7, 10, 9, 8, 2, 4, 6, 3, 1}",2.148494,"{1, 3, 6, 4, 2, 8, 9, 10, 7, 5, 1}",2.148494,0.000000,0.002076
"{1, 8, 4, 2, 7, 10, 3, 5, 9, 6, 1}",2.709102,"{1, 6, 9, 5, 3, 10, 7, 2, 4, 8, 1}",2.709103,0.000000,0.002101
"{1, 3, 2, 10, 5, 7, 8, 6, 4, 9, 1}",3.386469,"{1, 3, 2, 10, 5, 7, 8, 6, 4, 9, 1}",3.386469,0.000000,0.002084
"{1, 10, 3, 9, 5, 8, 6, 4, 2, 7, 1}",3.053353,"{1, 10, 3, 9, 5, 8, 6, 4, 2, 7, 1}",3.053353,0.000000,0.002151
"{1, 2, 3, 10, 9, 5, 6, 8, 7, 4, 1}",2.438328,"{1, 2, 3, 10, 9, 5, 6, 8, 7, 4, 1}",2.438328,0.000000,0.002182
"{1, 6, 8, 3, 10, 5, 2, 9, 7, 4, 1}",2.472802,"{1, 6, 4, 8, 3, 10, 5, 2, 9, 7, 1}",2.490900,0.007319,0.002186
"{1, 10, 6, 3, 7, 5, 4, 9, 2, 8, 1}",2.728760,"{1, 8, 2, 9, 4, 5, 7, 3, 6, 10, 1}",2.728760,0.000000,0.002127
"{1, 6, 3, 7, 5, 4, 2, 8, 9, 10, 1}",2.899822,"{1, 10, 9, 8, 2, 4, 5, 7, 3, 6, 1}",2.899822,0.000000,0.004165
"{1, 2, 7, 6, 5, 8, 4, 9, 10, 3, 1}",2.624284,"{1, 2, 7, 6, 5, 8, 4, 9, 10, 3, 1}",2.624284,0.000000,0.002091
"{1, 8, 7, 5, 6, 2, 3, 10, 9, 4, 1}",2.777587,"{1, 4, 9, 10, 3, 2, 6, 5, 7, 8, 1}",2.777587,0.000000,0.002147
"{1, 7, 8, 2, 10, 5, 4, 9, 6, 3, 1}",2.934678,"{1, 3, 7, 8, 6, 9, 2, 10, 5, 4, 1}",2.994103,0.020249,0.002083
"{1, 6, 9, 4, 10, 3, 7, 5, 8, 2, 1}",2.660506,"{1, 6, 7, 3, 10, 4, 9, 2, 8, 5, 1}",2.714383,0.020251,0.002160
"{1, 9, 10, 8, 4, 3, 5, 7, 6, 2, 1}",3.266042,"{1, 9, 10, 8, 4, 3, 5, 7, 6, 2, 1}",3.266042,0.000000,0.002123
"{1, 7, 6, 3, 8, 4, 5, 2, 10, 9, 1}",2.798612,"{1, 9, 10, 2, 5, 4, 8, 3, 6, 7, 1}",2.798613,0.000000,0.002084
"{1, 9, 6, 2, 8, 10, 5, 7, 4, 3, 1}",2.909850,"{1, 3, 4, 7, 5, 10, 8, 2, 6, 9, 1}",2.909851,0.000000,0.002076
"{1, 9, 6, 5, 10, 4, 7, 2, 8, 3, 1}",2.306541,"{1, 3, 8, 4, 10, 5, 6, 9, 7, 2, 1}",2.324608,0.007833,0.002103
"{1, 8, 7, 9, 4, 10, 6, 5, 2, 3, 1}",3.098293,"{1, 3, 2, 5, 6, 10, 4, 9, 7, 8, 1}",3.098293,0.000000,0.002107
"{1, 2, 6, 3, 4, 10, 5, 7, 9, 8, 1}",2.671890,"{1, 2, 6, 3, 4, 10, 5, 7, 9, 8, 1}",2.671890,0.000000,0.002070
"{1, 6, 10, 8, 3, 4, 9, 2, 7, 5, 1}",3.602298,"{1, 5, 7, 2, 9, 4, 3, 8, 10, 6, 1}",3.602297,0.000000,0.002103
"{1, 5, 9, 7, 4, 2, 3, 6, 10, 8, 1}",2.969750,"{1, 5, 9, 7, 4, 2, 3, 6, 10, 8, 1}",2.969750,0.000000,0.006177
"{1, 7, 5, 3, 6, 8, 2, 4, 9, 10, 1}",2.397314,"{1, 10, 9, 4, 2, 8, 6, 3, 5, 7, 1}",2.397314,0.000000,0.002094
"{1, 3, 9, 2, 7, 10, 5, 6, 8, 4, 1}",2.985503,"{1, 4, 8, 6, 5, 10, 7, 2, 9, 3, 1}",2.985503,0.000000,0.002066
"{1, 3, 2, 10, 6, 4, 5, 8, 9, 7, 1}",3.605307,"{1, 3, 2, 10, 6, 4, 9, 7, 8, 5, 1}",3.884435,0.077421,0.002138
"{1, 7, 3, 8, 4, 10, 6, 2, 5, 9, 1}",3.386867,"{1, 9, 5, 2, 6, 10, 4, 8, 3, 7, 1}",3.386867,0.000000,0.004168
"{1, 5, 7, 9, 6, 8, 2, 3, 10, 4, 1}",2.239014,"{1, 5, 7, 9, 6, 8, 2, 3, 10, 4, 1}",2.239014,0.000000,0.006218
"{1, 6, 10, 4, 8, 9, 5, 3, 7, 2, 1}",2.707570,"{1, 2, 7, 3, 5, 9, 8, 4, 10, 6, 1}",2.707570,0.000000,0.002126
"{1, 2, 8, 9, 10, 4, 6, 7, 5, 3, 1}",2.336838,"{1, 3, 5, 7, 6, 4, 10, 9, 8, 2, 1}",2.336838,0.000000,0.002084
"{1, 3, 8, 9, 4, 6, 7, 2, 10, 5, 1}",2.801925,"{1, 3, 8, 9, 7, 2, 10, 5, 6, 4, 1}",3.030985,0.081751,0.004132
"{1, 5, 6, 3, 9, 4, 10, 7, 2, 8, 1}",3.063898,"{1, 8, 2, 7, 10, 4, 9, 3, 6, 5, 1}",3.063899,0.000000,0.002131
"{1, 9, 10, 2, 6, 3, 4, 5, 8, 7, 1}",2.296171,"{1, 7, 8, 5, 4, 3, 6, 2, 10, 9, 1}",2.296171,0.000000,0.004159
"{1, 3, 9, 4, 8, 5, 6, 7, 2, 10, 1}",3.019925,"{1, 3, 9, 4, 8, 5, 6, 7, 2, 10, 1}",3.019925,0.000000,0.002083
"{1, 9, 10, 3, 7, 6, 8, 2, 4, 5, 1}",2.683405,"{1, 5, 4, 2, 8, 6, 7, 3, 10, 9, 1}",2.683405,0.000000,0.002103
"{1, 9, 3, 10, 6, 2, 7, 4, 5, 8, 1}",3.529191,"{1, 9, 3, 10, 6, 2, 7, 4, 5, 8, 1}",3.529191,0.000000,0.004153
"{1, 7, 8, 2, 6, 4, 3, 9, 5, 10, 1}",2.560601,"{1, 10, 5, 9, 3, 4, 6, 2, 8, 7, 1}",2.560601,0.000000,0.002125
"{1, 4, 8, 10, 9, 6, 2, 7, 5, 3, 1}",2.284744,"{1, 3, 5, 7, 2, 6, 9, 10, 8, 4, 1}",2.284744,0.000000,0.002139
"{1, 4, 9, 3, 7, 5, 6, 10, 8, 2, 1}",3.065772,"{1, 2, 8, 10, 6, 5, 7, 3, 9, 4, 1}",3.065772,0.000000,0.002115
"{1, 10, 4, 8, 9, 7, 2, 5, 3, 6, 1}",2.309026,"{1, 10, 4, 8, 9, 7, 2, 5, 3, 6, 1}",2.309026,0.000000,0.002077
