optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 2, 5, 3, 7, 4, 10, 8, 9, 6, 1}",2.817231,"{1, 6, 9, 8, 10, 4, 7, 3, 5, 2, 1}",2.817231,0.000000,0.032519
"{1, 10, 7, 3, 9, 6, 8, 5, 4, 2, 1}",2.550755,"{1, 2, 4, 5, 8, 6, 9, 3, 7, 10, 1}",2.550755,0.000000,0.032499
"{1, 7, 5, 10, 3, 6, 9, 2, 8, 4, 1}",2.757434,"{1, 4, 8, 2, 9, 6, 3, 10, 5, 7, 1}",2.757434,0.000000,0.032006
"{1, 7, 3, 8, 6, 9, 2, 4, 5, 10, 1}",2.915648,"{1, 10, 5, 4, 2, 9, 6, 8, 3, 7, 1}",2.915648,0.000000,0.031897
"{1, 3, 6, 10, 5, 9, 4, 7, 8, 2, 1}",2.733873,"{1, 2, 8, 7, 4, 9, 5, 10, 6, 3, 1}",2.733873,0.000000,0.031923
"{1, 2, 3, 6, 5, 8, 9, 10, 7, 4, 1}",2.577243,"{1, 4, 7, 10, 9, 8, 5, 6, 3, 2, 1}",2.577243,0.000000,0.032127
"{1, 5, 2, 6, 4, 9, 7, 10, 8, 3, 1}",2.560859,"{1, 3, 8, 6, 10, 7, 9, 4, 2, 5, 1}",2.628026,0.026228,0.031911
"{1, 7, 6, 8, 4, 9, 3, 2, 10, 5, 1}",2.864974,"{1, 6, 7, 5, 10, 2, 3, 9, 8, 4, 1}",2.865696,0.000252,0.031999
"{1, 3, 4, 10, 2, 6, 8, 9, 5, 7, 1}",2.579174,"{1, 7, 5, 9, 8, 6, 2, 10, 4, 3, 1}",2.579174,0.000000,0.032059
"{1, 5, 7, 9, 10, 2, 4, 3, 8, 6, 1}",2.878769,"{1, 6, 8, 3, 4, 2, 10, 9, 7, 5, 1}",2.878769,0.000000,0.032119
"{1, 10, 4, 5, 3, 6, 9, 7, 2, 8, 1}",2.536175,"{1, 8, 2, 7, 9, 6, 3, 5, 4, 10, 1}",2.536175,0.000000,0.032263
"{1, 2, 4, 8, 9, 7, 10, 5, 3, 6, 1}",3.507355,"{1, 6, 3, 5, 10, 7, 9, 8, 4, 2, 1}",3.507355,0.000000,0.032027
"{1, 10, 6, 4, 5, 3, 2, 7, 8, 9, 1}",2.518709,"{1, 10, 6, 4, 5, 3, 2, 7, 8, 9, 1}",2.518709,0.000000,0.031960
"{1, 9, 5, 10, 4, 7, 2, 3, 8, 6, 1}",2.880589,"{1, 9, 5, 10, 4, 7, 2, 3, 8, 6, 1}",2.880589,0.000000,0.032107
"{1, 10, 8, 9, 7, 5, 3, 6, 4, 2, 1}",2.873340,"{1, 10, 8, 9, 7, 5, 3, 6, 4, 2, 1}",2.873340,0.000000,0.032065
"{1, 8, 5, 2, 7, 9, 3, 4, 10, 6, 1}",3.170730,"{1, 6, 10, 4, 3, 9, 8, 7, 2, 5, 1}",3.215006,0.013964,0.032233
"{1, 7, 10, 5, 9, 4, 2, 3, 8, 6, 1}",3.115964,"{1, 6, 8, 3, 2, 4, 9, 5, 10, 7, 1}",3.115964,0.000000,0.032343
"{1, 5, 6, 9, 4, 10, 3, 2, 7, 8, 1}",3.169188,"{1, 5, 6, 9, 4, 10, 3, 2, 7, 8, 1}",3.169188,0.000000,0.032120
"{1, 6, 4, 3, 7, 9, 10, 5, 8, 2, 1}",2.667809,"{1, 2, 8, 5, 10, 9, 7, 3, 6, 4, 1}",2.664501,-0.001240,0.032069
"{1, 10, 6, 3, 5, 8, 4, 9, 2, 7, 1}",2.948243,"{1, 7, 2, 9, 4, 8, 5, 3, 6, 10, 1}",2.948243,0.000000,0.032764
"{1, 5, 2, 3, 8, 4, 7, 6, 10, 9, 1}",3.116716,"{1, 9, 10, 4, 8, 3, 2, 7, 6, 5, 1}",3.114365,-0.000754,0.032225
"{1, 3, 4, 6, 2, 9, 8, 10, 7, 5, 1}",3.083598,"{1, 3, 4, 6, 2, 9, 8, 10, 7, 5, 1}",3.083598,0.000000,0.032074
"{1, 4, 2, 10, 3, 9, 8, 5, 7, 6, 1}",2.951367,"{1, 4, 2, 10, 3, 9, 8, 5, 7, 6, 1}",2.951367,0.000000,0.032183
"{1, 10, 9, 5, 6, 7, 4, 3, 2, 8, 1}",2.716360,"{1, 10, 9, 5, 6, 7, 4, 3, 2, 8, 1}",2.716360,0.000000,0.032051
"{1, 2, 3, 10, 6, 4, 9, 5, 7, 8, 1}",2.775359,"{1, 2, 3, 10, 6, 4, 9, 5, 7, 8, 1}",2.775359,0.000000,0.031999
"{1, 8, 4, 6, 9, 2, 7, 3, 10, 5, 1}",2.530288,"{1, 8, 4, 6, 9, 2, 7, 3, 10, 5, 1}",2.530288,0.000000,0.032078
"{1, 4, 6, 8, 10, 5, 9, 3, 2, 7, 1}",3.713094,"{1, 7, 2, 3, 9, 5, 10, 8, 6, 4, 1}",3.713094,0.000000,0.032202
"{1, 9, 3, 8, 2, 5, 10, 4, 6, 7, 1}",3.011628,"{1, 9, 3, 8, 2, 5, 10, 4, 6, 7, 1}",3.011628,0.000000,0.032184
"{1, 4, 8, 2, 10, 9, 7, 6, 5, 3, 1}",2.906922,"{1, 3, 5, 6, 7, 9, 10, 2, 8, 4, 1}",2.906922,0.000000,0.032029
"{1, 5, 2, 10, 7, 9, 3, 6, 8, 4, 1}",2.830302,"{1, 4, 8, 6, 3, 9, 7, 10, 2, 5, 1}",2.830302,0.000000,0.032042
"{1, 3, 6, 10, 7, 9, 2, 8, 4, 5, 1}",3.240789,"{1, 4, 5, 8, 2, 9, 7, 10, 6, 3, 1}",3.280706,0.012317,0.032070
"{1, 8, 3, 4, 6, 2, 10, 7, 9, 5, 1}",3.454356,"{1, 5, 9, 7, 10, 2, 6, 4, 3, 8, 1}",3.454356,0.000000,0.032310
"{1, 4, 8, 10, 3, 7, 6, 9, 5, 2, 1}",2.816442,"{1, 2, 5, 9, 6, 7, 3, 10, 8, 4, 1}",2.816441,0.000000,0.032084
"{1, 2, 4, 3, 5, 6, 9, 7, 10, 8, 1}",2.621581,"{1, 8, 10, 7, 9, 6, 5, 3, 4, 2, 1}",2.621580,0.000000,0.032050
"{1, 6, 7, 8, 9, 5, 4, 3, 10, 2, 1}",3.178525,"{1, 6, 7, 8, 9, 5, 4, 3, 10, 2, 1}",3.178525,0.000000,0.031936
"{1, 9, 10, 8, 6, 7, 4, 5, 3, 2, 1}",2.728540,"{1, 2, 3, 5, 4, 7, 6, 8, 10, 9, 1}",2.728539,0.000000,0.032088
"{1, 6, 5, 2, 10, 8, 4, 9, 7, 3, 1}",3.466076,"{1, 3, 7, 9, 4, 8, 10, 2, 5, 6, 1}",3.466076,0.000000,0.032011
"{1, 7, 2, 9, 10, 3, 8, 4, 6, 5, 1}",2.630062,"{1, 7, 2, 9, 10, 3, 8, 4, 6, 5, 1}",2.630062,0.000000,0.032323
"{1, 6, 8, 9, 5, 2, 10, 7, 4, 3, 1}",2.777373,"{1, 3, 4, 7, 10, 2, 5, 9, 8, 6, 1}",2.777372,0.000000,0.032505
"{1, 8, 3, 10, 5, 4, 2, 7, 9, 6, 1}",2.906868,"{1, 6, 9, 7, 2, 4, 5, 10, 3, 8, 1}",2.906868,0.000000,0.032024
"{1, 7, 6, 3, 9, 5, 2, 10, 4, 8, 1}",2.487145,"{1, 7, 6, 3, 9, 5, 2, 10, 4, 8, 1}",2.487145,0.000000,0.032167
"{1, 10, 6, 8, 4, 3, 9, 2, 5, 7, 1}",3.079259,"{1, 10, 6, 8, 4, 3, 9, 2, 5, 7, 1}",3.079259,0.000000,0.032123
"{1, 5, 2, 7, 4, 10, 8, 3, 6, 9, 1}",2.929388,"{1, 5, 2, 7, 4, 10, 8, 3, 6, 9, 1}",2.929388,0.000000,0.032066
"{1, 7, 3, 2, 5, 4, 9, 6, 10, 8, 1}",3.567986,"{1, 8, 10, 6, 9, 4, 5, 2, 3, 7, 1}",3.567986,0.000000,0.032118
"{1, 3, 2, 6, 9, 7, 5, 8, 10, 4, 1}",2.946013,"{1, 4, 10, 8, 5, 7, 9, 6, 2, 3, 1}",2.946013,0.000000,0.032129
"{1, 2, 8, 9, 6, 3, 5, 10, 7, 4, 1}",2.870370,"{1, 4, 7, 10, 5, 3, 6, 9, 8, 2, 1}",2.870370,0.000000,0.032045
"{1, 2, 8, 10, 7, 5, 9, 6, 3, 4, 1}",2.956094,"{1, 4, 3, 6, 9, 5, 7, 10, 8, 2, 1}",2.956094,0.000000,0.032390
"{1, 8, 3, 6, 2, 7, 10, 4, 5, 9, 1}",3.196492,"{1, 8, 3, 6, 2, 7, 10, 4, 5, 9, 1}",3.196492,0.000000,0.032217
"{1, 5, 3, 4, 8, 9, 2, 7, 6, 10, 1}",2.539864,"{1, 5, 3, 4, 8, 9, 2, 7, 6, 10, 1}",2.539864,0.000000,0.032246
"{1, 9, 7, 5, 8, 3, 10, 4, 2, 6, 1}",3.201159,"{1, 6, 3, 10, 4, 2, 9, 7, 5, 8, 1}",3.216502,0.004793,0.031949
"{1, 3, 5, 2, 7, 4, 6, 9, 10, 8, 1}",1.664784,"{1, 3, 5, 2, 7, 4, 6, 9, 10, 8, 1}",1.664784,0.000000,0.031980
"{1, 8, 2, 6, 9, 7, 4, 5, 3, 10, 1}",2.256966,"{1, 10, 3, 5, 4, 7, 9, 6, 2, 8, 1}",2.256966,0.000000,0.031846
"{1, 9, 8, 5, 4, 10, 2, 6, 7, 3, 1}",2.634506,"{1, 3, 7, 6, 2, 10, 4, 5, 8, 9, 1}",2.634506,0.000000,0.032354
"{1, 4, 9, 6, 2, 7, 3, 5, 8, 10, 1}",2.722210,"{1, 4, 9, 6, 2, 7, 3, 5, 8, 10, 1}",2.722210,0.000000,0.032279
"{1, 9, 4, 10, 7, 6, 2, 3, 8, 5, 1}",2.859612,"{1, 9, 4, 10, 7, 6, 2, 3, 8, 5, 1}",2.859612,0.000000,0.032196
"{1, 4, 7, 2, 5, 3, 10, 8, 9, 6, 1}",3.510887,"{1, 6, 9, 8, 10, 3, 5, 2, 7, 4, 1}",3.510887,0.000000,0.031938
"{1, 9, 3, 4, 5, 2, 6, 7, 10, 8, 1}",2.721431,"{1, 9, 3, 4, 5, 2, 6, 7, 10, 8, 1}",2.721431,0.000000,0.032651
"{1, 3, 9, 7, 6, 5, 2, 8, 10, 4, 1}",2.605399,"{1, 3, 9, 7, 6, 5, 2, 8, 10, 4, 1}",2.605399,0.000000,0.032313
"{1, 5, 6, 10, 9, 7, 2, 3, 4, 8, 1}",2.718534,"{1, 8, 4, 3, 2, 7, 9, 10, 6, 5, 1}",2.718533,0.000000,0.032061
"{1, 6, 10, 8, 4, 9, 2, 5, 3, 7, 1}",2.837057,"{1, 6, 10, 8, 4, 9, 2, 5, 3, 7, 1}",2.837057,0.000000,0.031941
"{1, 2, 3, 9, 5, 6, 10, 4, 8, 7, 1}",2.973232,"{1, 7, 8, 4, 10, 6, 5, 9, 3, 2, 1}",2.973232,0.000000,0.032144
"{1, 9, 5, 6, 8, 10, 4, 3, 2, 7, 1}",3.494437,"{1, 7, 2, 3, 4, 10, 8, 6, 5, 9, 1}",3.494437,0.000000,0.032059
"{1, 2, 3, 6, 7, 8, 10, 9, 5, 4, 1}",2.531016,"{1, 4, 5, 9, 10, 8, 7, 6, 3, 2, 1}",2.531017,0.000000,0.032378
"{1, 2, 9, 8, 10, 6, 5, 3, 7, 4, 1}",2.970435,"{1, 4, 7, 3, 5, 6, 10, 8, 9, 2, 1}",2.970435,0.000000,0.031937
"{1, 4, 3, 2, 6, 5, 9, 8, 7, 10, 1}",2.762815,"{1, 4, 3, 2, 6, 5, 9, 8, 7, 10, 1}",2.762815,0.000000,0.032014
"{1, 8, 7, 3, 6, 9, 10, 2, 5, 4, 1}",3.046988,"{1, 4, 5, 2, 10, 9, 6, 3, 7, 8, 1}",3.046988,0.000000,0.032459
"{1, 9, 4, 2, 6, 8, 5, 10, 7, 3, 1}",3.063274,"{1, 9, 4, 2, 6, 8, 5, 10, 7, 3, 1}",3.063274,0.000000,0.032129
"{1, 5, 6, 3, 4, 7, 8, 2, 9, 10, 1}",2.716474,"{1, 5, 6, 3, 4, 7, 8, 2, 9, 10, 1}",2.716474,0.000000,0.032006
"{1, 7, 6, 4, 2, 9, 5, 8, 10, 3, 1}",3.500881,"{1, 7, 6, 4, 2, 9, 5, 8, 10, 3, 1}",3.500881,0.000000,0.032003
"{1, 7, 10, 2, 5, 4, 8, 3, 9, 6, 1}",2.208132,"{1, 7, 10, 2, 5, 4, 8, 3, 9, 6, 1}",2.208132,0.000000,0.032089
"{1, 2, 3, 4, 7, 6, 8, 5, 9, 10, 1}",3.441418,"{1, 2, 3, 4, 7, 6, 8, 5, 9, 10, 1}",3.441418,0.000000,0.032113
"{1, 9, 8, 6, 7, 4, 3, 5, 2, 10, 1}",2.558421,"{1, 10, 2, 5, 3, 4, 7, 6, 8, 9, 1}",2.558421,0.000000,0.031907
"{1, 2, 6, 10, 8, 9, 3, 5, 4, 7, 1}",2.736529,"{1, 7, 4, 5, 3, 9, 8, 10, 6, 2, 1}",2.736528,0.000000,0.032238
"{1, 5, 9, 4, 6, 7, 2, 10, 8, 3, 1}",2.729064,"{1, 5, 9, 4, 6, 7, 2, 10, 8, 3, 1}",2.729064,0.000000,0.032102
"{1, 10, 5, 4, 3, 2, 7, 9, 8, 6, 1}",2.631430,"{1, 6, 8, 9, 7, 2, 3, 4, 5, 10, 1}",2.631430,0.000000,0.032176
"{1, 6, 4, 3, 2, 5, 9, 8, 7, 10, 1}",3.249647,"{1, 10, 7, 8, 9, 5, 2, 3, 4, 6, 1}",3.249647,0.000000,0.032904
"{1, 7, 4, 5, 3, 9, 8, 10, 2, 6, 1}",3.295000,"{1, 6, 2, 10, 8, 9, 3, 5, 4, 7, 1}",3.295000,0.000000,0.032221
"{1, 4, 10, 7, 3, 9, 8, 2, 5, 6, 1}",3.279886,"{1, 4, 10, 7, 3, 9, 8, 2, 5, 6, 1}",3.279886,0.000000,0.032367
"{1, 10, 7, 3, 2, 9, 4, 8, 6, 5, 1}",3.344465,"{1, 5, 6, 4, 9, 2, 3, 8, 7, 10, 1}",3.339924,-0.001358,0.032270
"{1, 5, 8, 10, 6, 9, 2, 3, 7, 4, 1}",2.240026,"{1, 5, 8, 10, 6, 9, 2, 3, 7, 4, 1}",2.240026,0.000000,0.032141
"{1, 5, 10, 2, 7, 9, 4, 8, 3, 6, 1}",3.068562,"{1, 6, 10, 2, 7, 5, 9, 4, 8, 3, 1}",3.084395,0.005160,0.031982
"{1, 6, 10, 5, 9, 3, 2, 7, 4, 8, 1}",3.265294,"{1, 8, 4, 7, 2, 3, 9, 5, 10, 6, 1}",3.265294,0.000000,0.032039
"{1, 10, 2, 6, 5, 8, 4, 3, 9, 7, 1}",2.485978,"{1, 7, 9, 3, 4, 8, 5, 6, 2, 10, 1}",2.485978,0.000000,0.032125
"{1, 4, 7, 8, 5, 10, 9, 6, 2, 3, 1}",3.193512,"{1, 3, 2, 6, 9, 10, 5, 8, 7, 4, 1}",3.193512,0.000000,0.031897
"{1, 3, 4, 5, 10, 7, 9, 2, 8, 6, 1}",3.182936,"{1, 3, 4, 5, 10, 7, 9, 2, 8, 6, 1}",3.182936,0.000000,0.032234
"{1, 2, 4, 5, 6, 10, 9, 8, 7, 3, 1}",2.560696,"{1, 2, 4, 5, 6, 10, 9, 8, 7, 3, 1}",2.560696,0.000000,0.032384
"{1, 4, 5, 2, 3, 6, 7, 9, 8, 10, 1}",2.720428,"{1, 4, 5, 2, 3, 6, 7, 9, 8, 10, 1}",2.720428,0.000000,0.031834
"{1, 4, 9, 8, 3, 10, 6, 7, 2, 5, 1}",3.121282,"{1, 4, 9, 8, 3, 10, 6, 7, 2, 5, 1}",3.121282,0.000000,0.031981
"{1, 3, 8, 7, 4, 10, 2, 5, 6, 9, 1}",2.458408,"{1, 9, 6, 5, 2, 10, 4, 7, 8, 3, 1}",2.458407,0.000000,0.031887
"{1, 2, 8, 10, 9, 4, 3, 7, 6, 5, 1}",2.983383,"{1, 5, 6, 7, 3, 4, 9, 10, 8, 2, 1}",2.983383,0.000000,0.032011
"{1, 7, 9, 4, 6, 8, 3, 2, 10, 5, 1}",2.750528,"{1, 7, 9, 4, 6, 8, 3, 2, 10, 5, 1}",2.750528,0.000000,0.032022
"{1, 9, 4, 2, 6, 8, 3, 7, 10, 5, 1}",2.575906,"{1, 9, 4, 2, 6, 8, 3, 7, 10, 5, 1}",2.575906,0.000000,0.032150
"{1, 6, 8, 2, 10, 5, 9, 4, 7, 3, 1}",2.380075,"{1, 6, 8, 2, 10, 5, 9, 4, 7, 3, 1}",2.380075,0.000000,0.032238
"{1, 2, 7, 8, 10, 4, 9, 3, 5, 6, 1}",2.659361,"{1, 6, 5, 3, 9, 4, 10, 8, 7, 2, 1}",2.659361,0.000000,0.032635
"{1, 3, 10, 7, 2, 6, 9, 4, 5, 8, 1}",2.980773,"{1, 3, 10, 7, 2, 6, 9, 4, 5, 8, 1}",2.980773,0.000000,0.032474
"{1, 3, 10, 5, 4, 6, 2, 9, 7, 8, 1}",3.403260,"{1, 3, 10, 5, 4, 6, 2, 9, 7, 8, 1}",3.403260,0.000000,0.032009
"{1, 5, 9, 3, 7, 2, 4, 8, 10, 6, 1}",2.857603,"{1, 5, 9, 3, 7, 2, 4, 8, 10, 6, 1}",2.857603,0.000000,0.032172
"{1, 7, 2, 3, 4, 9, 6, 8, 10, 5, 1}",3.356774,"{1, 5, 10, 8, 6, 9, 4, 3, 2, 7, 1}",3.356774,0.000000,0.032061
"{1, 9, 2, 8, 6, 7, 4, 5, 10, 3, 1}",3.106830,"{1, 3, 10, 5, 4, 7, 6, 8, 2, 9, 1}",3.106830,0.000000,0.031997
"{1, 6, 10, 5, 4, 7, 2, 8, 3, 9, 1}",3.483430,"{1, 6, 10, 5, 4, 7, 2, 8, 3, 9, 1}",3.483430,0.000000,0.031928
"{1, 10, 2, 4, 3, 5, 8, 7, 9, 6, 1}",3.075738,"{1, 6, 9, 7, 8, 5, 3, 4, 2, 10, 1}",3.075738,0.000000,0.031923
"{1, 6, 7, 10, 8, 4, 9, 2, 3, 5, 1}",2.444610,"{1, 6, 7, 10, 8, 4, 9, 2, 3, 5, 1}",2.444610,0.000000,0.032054
"{1, 10, 9, 4, 3, 2, 5, 7, 8, 6, 1}",2.598851,"{1, 10, 9, 4, 3, 2, 5, 7, 8, 6, 1}",2.598851,0.000000,0.032080
"{1, 8, 10, 5, 4, 6, 2, 9, 3, 7, 1}",2.750528,"{1, 8, 10, 5, 4, 6, 2, 9, 3, 7, 1}",2.750528,0.000000,0.032007
"{1, 6, 3, 9, 5, 10, 4, 7, 8, 2, 1}",2.825356,"{1, 6, 3, 9, 5, 10, 4, 7, 8, 2, 1}",2.825356,0.000000,0.031989
"{1, 4, 8, 2, 7, 3, 9, 10, 6, 5, 1}",2.406386,"{1, 5, 6, 10, 9, 3, 7, 2, 8, 4, 1}",2.406386,0.000000,0.032023
"{1, 9, 6, 7, 2, 3, 5, 10, 8, 4, 1}",2.554378,"{1, 9, 6, 7, 2, 3, 5, 10, 8, 4, 1}",2.554378,0.000000,0.032150
"{1, 8, 2, 3, 6, 5, 4, 9, 7, 10, 1}",2.517046,"{1, 8, 2, 3, 6, 5, 4, 9, 7, 10, 1}",2.517046,0.000000,0.031814
"{1, 5, 9, 8, 4, 3, 2, 10, 7, 6, 1}",2.516271,"{1, 6, 7, 10, 2, 3, 4, 8, 9, 5, 1}",2.516271,0.000000,0.032361
"{1, 6, 10, 2, 3, 9, 7, 8, 4, 5, 1}",2.492285,"{1, 6, 10, 2, 3, 9, 7, 8, 4, 5, 1}",2.492285,0.000000,0.032219
"{1, 7, 5, 8, 6, 9, 3, 10, 2, 4, 1}",3.161252,"{1, 7, 5, 8, 6, 9, 3, 10, 2, 4, 1}",3.161252,0.000000,0.032033
"{1, 6, 4, 2, 5, 8, 10, 3, 7, 9, 1}",2.453550,"{1, 6, 4, 2, 5, 8, 10, 3, 7, 9, 1}",2.453550,0.000000,0.031858
"{1, 3, 7, 6, 2, 8, 9, 5, 4, 10, 1}",3.083924,"{1, 10, 4, 5, 9, 8, 2, 6, 7, 3, 1}",3.083923,0.000000,0.032785
"{1, 6, 2, 10, 7, 4, 9, 5, 3, 8, 1}",3.209408,"{1, 8, 3, 5, 9, 4, 7, 10, 2, 6, 1}",3.209408,0.000000,0.032142
"{1, 7, 8, 5, 6, 2, 3, 10, 4, 9, 1}",2.742162,"{1, 9, 4, 10, 2, 3, 6, 5, 8, 7, 1}",2.752514,0.003775,0.031950
"{1, 7, 10, 5, 8, 4, 9, 3, 6, 2, 1}",3.865942,"{1, 7, 10, 5, 8, 4, 9, 3, 6, 2, 1}",3.865942,0.000000,0.032006
"{1, 7, 4, 8, 9, 5, 6, 2, 3, 10, 1}",3.139956,"{1, 10, 3, 2, 6, 5, 9, 8, 4, 7, 1}",3.139956,0.000000,0.032421
"{1, 7, 6, 8, 9, 5, 10, 2, 3, 4, 1}",2.730537,"{1, 4, 3, 2, 10, 5, 9, 8, 6, 7, 1}",2.730537,0.000000,0.032612
"{1, 5, 9, 6, 10, 8, 3, 2, 7, 4, 1}",2.938281,"{1, 4, 7, 2, 3, 8, 10, 6, 9, 5, 1}",2.938281,0.000000,0.032778
"{1, 4, 3, 5, 6, 2, 7, 8, 9, 10, 1}",2.380219,"{1, 10, 9, 8, 7, 2, 6, 5, 3, 4, 1}",2.380219,0.000000,0.031948
"{1, 7, 10, 8, 2, 3, 5, 4, 9, 6, 1}",3.098356,"{1, 6, 9, 4, 5, 3, 2, 8, 10, 7, 1}",3.098355,0.000000,0.032459
"{1, 9, 7, 4, 8, 3, 2, 10, 6, 5, 1}",3.015757,"{1, 9, 7, 4, 8, 3, 2, 10, 6, 5, 1}",3.015757,0.000000,0.032306
"{1, 2, 10, 8, 5, 7, 6, 4, 9, 3, 1}",2.931174,"{1, 2, 10, 8, 5, 7, 6, 4, 9, 3, 1}",2.931174,0.000000,0.032190
"{1, 7, 9, 8, 3, 6, 5, 2, 4, 10, 1}",3.017093,"{1, 10, 4, 2, 5, 6, 3, 8, 9, 7, 1}",3.017093,0.000000,0.032336
"{1, 3, 4, 9, 5, 7, 10, 6, 8, 2, 1}",2.793914,"{1, 3, 4, 9, 5, 7, 10, 6, 8, 2, 1}",2.793914,0.000000,0.032296
"{1, 10, 5, 4, 2, 6, 3, 8, 7, 9, 1}",2.517262,"{1, 9, 7, 8, 3, 6, 2, 4, 5, 10, 1}",2.517261,0.000000,0.032289
"{1, 4, 10, 6, 3, 8, 7, 9, 2, 5, 1}",2.207359,"{1, 5, 2, 10, 9, 7, 8, 3, 6, 4, 1}",2.212816,0.002472,0.032157
"{1, 5, 6, 3, 4, 8, 7, 9, 2, 10, 1}",2.637184,"{1, 5, 6, 3, 4, 8, 7, 9, 2, 10, 1}",2.637184,0.000000,0.032049
"{1, 8, 5, 4, 2, 6, 9, 3, 10, 7, 1}",2.819139,"{1, 7, 10, 3, 9, 6, 2, 4, 5, 8, 1}",2.819139,0.000000,0.032001
"{1, 10, 3, 5, 7, 8, 9, 6, 2, 4, 1}",2.781421,"{1, 4, 2, 6, 9, 8, 7, 5, 3, 10, 1}",2.781421,0.000000,0.032044
"{1, 2, 7, 5, 8, 4, 10, 9, 3, 6, 1}",3.230417,"{1, 6, 3, 9, 10, 4, 8, 5, 7, 2, 1}",3.230417,0.000000,0.032261
"{1, 5, 2, 6, 10, 7, 3, 9, 8, 4, 1}",2.763989,"{1, 5, 2, 6, 10, 7, 3, 9, 8, 4, 1}",2.763989,0.000000,0.032607
"{1, 10, 6, 9, 3, 4, 5, 8, 2, 7, 1}",3.037496,"{1, 7, 2, 8, 5, 4, 3, 9, 6, 10, 1}",3.037496,0.000000,0.032115
"{1, 5, 10, 2, 6, 7, 9, 4, 8, 3, 1}",2.979069,"{1, 5, 10, 2, 6, 7, 9, 4, 8, 3, 1}",2.979069,0.000000,0.032039
"{1, 7, 10, 3, 5, 4, 2, 8, 6, 9, 1}",3.261650,"{1, 7, 10, 3, 5, 4, 2, 8, 6, 9, 1}",3.261650,0.000000,0.032282
"{1, 4, 8, 3, 7, 10, 5, 9, 6, 2, 1}",3.252391,"{1, 4, 8, 3, 7, 10, 5, 9, 6, 2, 1}",3.252391,0.000000,0.032064
"{1, 10, 2, 7, 6, 9, 5, 8, 3, 4, 1}",2.664037,"{1, 4, 3, 8, 5, 9, 6, 7, 2, 10, 1}",2.664037,0.000000,0.032006
"{1, 2, 5, 7, 10, 6, 9, 8, 3, 4, 1}",2.805854,"{1, 3, 8, 4, 9, 6, 10, 7, 5, 2, 1}",2.801984,-0.001379,0.032136
"{1, 4, 10, 5, 8, 9, 7, 3, 6, 2, 1}",3.175802,"{1, 2, 6, 3, 7, 9, 8, 5, 10, 4, 1}",3.175802,0.000000,0.032268
"{1, 5, 7, 2, 6, 4, 3, 10, 8, 9, 1}",2.842198,"{1, 5, 7, 2, 6, 4, 3, 10, 8, 9, 1}",2.842198,0.000000,0.032502
"{1, 7, 6, 9, 4, 10, 8, 3, 5, 2, 1}",2.867182,"{1, 7, 6, 9, 4, 10, 8, 3, 5, 2, 1}",2.867182,0.000000,0.032350
"{1, 5, 4, 3, 2, 6, 8, 9, 7, 10, 1}",2.976211,"{1, 10, 7, 9, 8, 6, 2, 3, 4, 5, 1}",2.976212,0.000000,0.032083
"{1, 10, 5, 8, 6, 4, 9, 2, 7, 3, 1}",2.530828,"{1, 3, 7, 2, 9, 4, 6, 8, 5, 10, 1}",2.530828,0.000000,0.032062
"{1, 3, 4, 5, 10, 9, 7, 6, 8, 2, 1}",2.246191,"{1, 2, 8, 6, 7, 9, 10, 5, 4, 3, 1}",2.246191,0.000000,0.032259
"{1, 4, 9, 5, 7, 6, 3, 10, 8, 2, 1}",3.147664,"{1, 4, 9, 5, 7, 6, 3, 10, 8, 2, 1}",3.147664,0.000000,0.032368
"{1, 7, 6, 3, 9, 4, 5, 2, 8, 10, 1}",2.822739,"{1, 10, 2, 8, 5, 4, 9, 3, 6, 7, 1}",2.821753,-0.000349,0.032076
"{1, 2, 8, 5, 4, 9, 7, 10, 6, 3, 1}",3.197215,"{1, 2, 8, 5, 4, 9, 7, 10, 6, 3, 1}",3.197215,0.000000,0.032171
"{1, 3, 4, 2, 5, 9, 8, 7, 10, 6, 1}",2.728096,"{1, 6, 10, 7, 8, 9, 5, 2, 4, 3, 1}",2.728096,0.000000,0.032214
"{1, 2, 3, 5, 7, 4, 8, 6, 9, 10, 1}",3.143323,"{1, 10, 9, 6, 8, 4, 7, 5, 3, 2, 1}",3.143323,0.000000,0.032270
"{1, 4, 10, 8, 6, 9, 3, 7, 2, 5, 1}",2.922113,"{1, 4, 10, 8, 6, 9, 3, 2, 7, 5, 1}",2.922011,-0.000035,0.032405
"{1, 3, 6, 7, 4, 10, 2, 9, 8, 5, 1}",3.524596,"{1, 3, 6, 7, 4, 10, 2, 9, 8, 5, 1}",3.524596,0.000000,0.032558
"{1, 8, 9, 3, 6, 4, 2, 5, 10, 7, 1}",3.075829,"{1, 8, 9, 3, 6, 4, 2, 5, 10, 7, 1}",3.075829,0.000000,0.032140
"{1, 5, 4, 7, 9, 2, 6, 8, 3, 10, 1}",2.940518,"{1, 10, 3, 8, 6, 2, 9, 7, 4, 5, 1}",2.940518,0.000000,0.032082
"{1, 4, 9, 5, 8, 3, 10, 7, 2, 6, 1}",2.452799,"{1, 4, 9, 5, 8, 3, 10, 7, 2, 6, 1}",2.452799,0.000000,0.032298
"{1, 5, 10, 9, 8, 6, 3, 4, 2, 7, 1}",3.034397,"{1, 7, 2, 4, 3, 6, 8, 9, 10, 5, 1}",3.034397,0.000000,0.032125
