optimal_tour,optimal_tour_length,nearest_neighbor_tour,nearest_neighbor_tour_length,score,time
"{1, 16, 2, 11, 18, 19, 20, 7, 4, 5, 10, 8, 9, 3, 6, 12, 13, 14, 17, 15, 1}",3.219032,"{1, 16, 2, 11, 18, 19, 15, 17, 13, 14, 12, 3, 6, 9, 20, 7, 4, 5, 10, 8, 1}",3.642695,0.131612,0.000051
"{1, 14, 15, 4, 20, 10, 5, 2, 13, 16, 17, 6, 3, 18, 19, 9, 11, 8, 12, 7, 1}",3.624693,"{1, 7, 8, 12, 19, 18, 9, 11, 13, 16, 2, 5, 10, 4, 20, 15, 14, 17, 3, 6, 1}",5.133107,0.416150,0.000051
"{1, 10, 8, 9, 18, 7, 13, 3, 20, 11, 2, 6, 17, 12, 15, 4, 5, 19, 16, 14, 1}",4.160703,"{1, 9, 8, 10, 16, 14, 18, 7, 13, 3, 2, 11, 20, 6, 17, 12, 15, 4, 5, 19, 1}",4.499338,0.081389,0.000052
"{1, 2, 8, 15, 6, 19, 13, 3, 18, 11, 14, 16, 12, 17, 5, 9, 4, 10, 20, 7, 1}",3.419530,"{1, 2, 8, 15, 6, 19, 13, 3, 18, 11, 14, 16, 12, 17, 9, 5, 4, 10, 20, 7, 1}",3.423502,0.001162,0.000051
"{1, 11, 17, 12, 13, 16, 7, 19, 18, 10, 6, 9, 5, 20, 3, 15, 4, 14, 2, 8, 1}",3.860899,"{1, 11, 10, 18, 19, 6, 9, 5, 20, 3, 15, 4, 8, 2, 14, 17, 12, 13, 16, 7, 1}",4.404188,0.140715,0.000051
"{1, 8, 10, 20, 17, 16, 13, 14, 4, 15, 19, 3, 11, 9, 18, 7, 5, 2, 12, 6, 1}",3.914642,"{1, 6, 12, 2, 5, 7, 18, 11, 16, 13, 17, 20, 8, 10, 4, 14, 15, 19, 3, 9, 1}",4.559913,0.164835,0.000051
"{1, 12, 20, 2, 7, 19, 13, 17, 8, 9, 3, 18, 6, 4, 10, 15, 14, 16, 5, 11, 1}",3.553476,"{1, 11, 5, 12, 20, 2, 19, 17, 13, 8, 9, 3, 18, 6, 4, 10, 15, 14, 16, 7, 1}",4.509074,0.268919,0.000051
"{1, 4, 20, 8, 10, 7, 19, 15, 16, 18, 6, 11, 17, 5, 9, 3, 2, 14, 13, 12, 1}",3.407814,"{1, 12, 14, 3, 9, 5, 17, 11, 6, 18, 16, 15, 19, 7, 10, 4, 20, 8, 13, 2, 1}",3.925976,0.152051,0.000051
"{1, 18, 12, 4, 9, 3, 19, 5, 7, 8, 10, 17, 16, 15, 14, 13, 11, 20, 2, 6, 1}",3.908412,"{1, 6, 2, 20, 11, 15, 14, 13, 16, 18, 12, 5, 19, 3, 9, 4, 7, 8, 10, 17, 1}",4.366975,0.117327,0.000051
"{1, 7, 19, 2, 18, 17, 9, 5, 3, 4, 6, 14, 10, 11, 15, 12, 16, 8, 20, 13, 1}",4.258064,"{1, 19, 7, 20, 5, 3, 14, 6, 4, 9, 17, 18, 2, 13, 8, 16, 12, 15, 11, 10, 1}",5.016912,0.178214,0.000051
"{1, 15, 4, 14, 17, 11, 8, 18, 20, 19, 13, 5, 16, 6, 10, 7, 2, 3, 9, 12, 1}",3.930597,"{1, 12, 15, 9, 3, 2, 7, 10, 16, 6, 5, 13, 19, 20, 8, 11, 17, 4, 14, 18, 1}",5.130231,0.305204,0.000051
"{1, 19, 6, 5, 20, 18, 10, 12, 11, 2, 17, 7, 3, 8, 9, 13, 15, 16, 14, 4, 1}",3.857252,"{1, 19, 6, 4, 14, 16, 15, 13, 9, 7, 17, 2, 11, 12, 10, 18, 20, 5, 3, 8, 1}",4.432316,0.149086,0.000051
"{1, 5, 2, 12, 13, 7, 17, 20, 3, 10, 9, 11, 8, 19, 14, 4, 6, 15, 18, 16, 1}",3.361551,"{1, 16, 15, 18, 6, 4, 14, 19, 11, 8, 5, 12, 2, 13, 7, 17, 3, 10, 9, 20, 1}",4.362974,0.297905,0.000052
"{1, 10, 4, 14, 13, 20, 16, 11, 18, 15, 17, 12, 5, 8, 9, 3, 2, 7, 19, 6, 1}",4.191059,"{1, 19, 6, 7, 10, 4, 14, 13, 20, 16, 11, 18, 15, 17, 12, 5, 8, 2, 3, 9, 1}",4.357898,0.039808,0.000051
"{1, 20, 13, 15, 2, 17, 11, 9, 10, 3, 12, 7, 18, 14, 8, 4, 16, 19, 5, 6, 1}",4.503968,"{1, 6, 12, 3, 20, 17, 11, 10, 9, 14, 18, 7, 16, 4, 8, 19, 5, 13, 2, 15, 1}",5.632373,0.250536,0.000051
"{1, 10, 19, 5, 8, 3, 16, 12, 9, 2, 17, 14, 20, 15, 11, 13, 18, 6, 4, 7, 1}",3.465877,"{1, 3, 16, 8, 5, 19, 10, 4, 7, 20, 14, 15, 11, 17, 2, 9, 12, 6, 18, 13, 1}",4.224579,0.218906,0.000051
"{1, 15, 9, 7, 17, 19, 2, 13, 6, 4, 16, 20, 3, 8, 12, 18, 10, 14, 5, 11, 1}",3.738573,"{1, 15, 9, 7, 11, 17, 19, 2, 6, 4, 20, 3, 8, 16, 10, 18, 12, 14, 5, 13, 1}",4.542808,0.215118,0.000051
"{1, 6, 16, 13, 2, 7, 4, 10, 11, 3, 9, 18, 12, 17, 20, 15, 19, 5, 14, 8, 1}",3.919300,"{1, 6, 12, 18, 9, 11, 3, 16, 13, 2, 7, 4, 10, 19, 15, 17, 20, 8, 5, 14, 1}",4.182479,0.067150,0.000051
"{1, 18, 17, 19, 2, 16, 20, 13, 12, 8, 7, 15, 6, 3, 9, 5, 11, 4, 10, 14, 1}",4.375680,"{1, 14, 4, 11, 5, 20, 13, 16, 2, 17, 19, 12, 7, 15, 6, 9, 3, 10, 18, 8, 1}",6.075135,0.388387,0.000051
"{1, 11, 10, 6, 9, 13, 7, 16, 4, 20, 19, 2, 5, 3, 18, 12, 8, 17, 15, 14, 1}",4.282393,"{1, 11, 10, 6, 9, 7, 16, 4, 13, 15, 17, 8, 12, 5, 3, 18, 14, 2, 19, 20, 1}",5.383229,0.257061,0.000051
"{1, 7, 16, 4, 20, 15, 8, 19, 18, 9, 6, 14, 2, 13, 17, 11, 10, 5, 12, 3, 1}",3.672990,"{1, 3, 12, 7, 16, 20, 4, 10, 5, 11, 17, 9, 18, 19, 6, 14, 2, 13, 8, 15, 1}",4.163406,0.133520,0.000051
"{1, 4, 18, 12, 20, 16, 8, 7, 5, 11, 15, 3, 10, 17, 19, 6, 2, 14, 13, 9, 1}",4.006581,"{1, 9, 4, 18, 12, 20, 8, 16, 7, 3, 10, 19, 6, 17, 5, 15, 11, 2, 14, 13, 1}",4.677533,0.167463,0.000051
"{1, 2, 8, 9, 6, 19, 4, 10, 20, 5, 7, 14, 16, 11, 3, 13, 18, 17, 12, 15, 1}",3.988169,"{1, 2, 15, 8, 9, 6, 12, 17, 5, 7, 20, 10, 4, 19, 18, 13, 3, 11, 16, 14, 1}",4.832110,0.211611,0.000051
"{1, 13, 7, 15, 6, 5, 2, 12, 11, 18, 8, 14, 20, 9, 10, 17, 3, 19, 4, 16, 1}",3.647146,"{1, 13, 7, 15, 6, 12, 5, 2, 3, 19, 4, 16, 17, 10, 9, 20, 18, 11, 8, 14, 1}",4.468779,0.225281,0.000051
"{1, 16, 17, 10, 3, 4, 5, 6, 2, 19, 9, 18, 14, 11, 7, 13, 12, 15, 8, 20, 1}",3.829175,"{1, 16, 17, 19, 9, 11, 14, 7, 13, 12, 15, 18, 20, 8, 2, 6, 5, 4, 3, 10, 1}",4.733356,0.236129,0.000051
"{1, 18, 19, 5, 8, 16, 12, 3, 13, 4, 10, 20, 6, 11, 14, 7, 2, 17, 9, 15, 1}",3.776856,"{1, 18, 19, 3, 16, 12, 13, 4, 20, 6, 10, 2, 7, 17, 9, 15, 5, 8, 11, 14, 1}",5.519991,0.461531,0.000051
"{1, 3, 6, 2, 7, 12, 18, 16, 19, 9, 17, 20, 15, 13, 5, 8, 4, 10, 11, 14, 1}",3.870477,"{1, 6, 2, 7, 12, 18, 16, 19, 9, 20, 15, 5, 8, 4, 14, 11, 10, 13, 17, 3, 1}",4.751921,0.227735,0.000051
"{1, 6, 9, 15, 7, 17, 16, 11, 3, 10, 18, 14, 20, 5, 2, 19, 4, 8, 12, 13, 1}",4.100788,"{1, 6, 9, 15, 7, 10, 3, 11, 16, 17, 18, 14, 5, 2, 19, 4, 8, 12, 13, 20, 1}",5.278797,0.287264,0.000051
"{1, 16, 9, 5, 2, 14, 18, 13, 10, 12, 15, 4, 8, 7, 20, 11, 17, 19, 3, 6, 1}",3.945881,"{1, 6, 3, 19, 17, 16, 9, 5, 2, 14, 18, 13, 10, 4, 8, 20, 11, 7, 12, 15, 1}",5.288630,0.340291,0.000051
"{1, 17, 13, 5, 4, 8, 11, 9, 14, 18, 10, 7, 6, 20, 12, 3, 2, 15, 16, 19, 1}",3.560642,"{1, 17, 13, 5, 4, 3, 12, 20, 6, 7, 10, 14, 18, 9, 2, 15, 19, 16, 11, 8, 1}",4.260860,0.196655,0.000056
"{1, 2, 3, 9, 15, 10, 12, 8, 7, 20, 4, 5, 13, 18, 19, 11, 6, 14, 17, 16, 1}",4.069262,"{1, 3, 2, 9, 15, 13, 18, 14, 17, 16, 5, 4, 20, 7, 12, 10, 8, 19, 11, 6, 1}",5.334357,0.310891,0.000051
"{1, 6, 9, 15, 12, 19, 7, 2, 13, 14, 20, 10, 11, 8, 16, 18, 17, 5, 4, 3, 1}",3.900995,"{1, 4, 3, 9, 5, 11, 8, 16, 18, 17, 6, 15, 12, 19, 7, 2, 14, 20, 10, 13, 1}",4.840065,0.240726,0.000051
"{1, 20, 4, 16, 17, 9, 3, 14, 7, 2, 6, 19, 15, 11, 8, 10, 18, 13, 12, 5, 1}",3.988982,"{1, 5, 12, 13, 18, 20, 15, 19, 6, 2, 14, 7, 3, 9, 17, 4, 16, 11, 8, 10, 1}",5.016964,0.257705,0.000051
"{1, 14, 18, 4, 3, 15, 13, 17, 9, 12, 7, 16, 19, 11, 8, 2, 6, 10, 20, 5, 1}",3.987894,"{1, 5, 20, 2, 8, 19, 16, 7, 15, 3, 4, 18, 14, 11, 6, 10, 17, 9, 12, 13, 1}",4.796293,0.202713,0.000056
"{1, 12, 2, 13, 3, 20, 8, 5, 6, 19, 10, 7, 4, 17, 14, 15, 18, 9, 11, 16, 1}",3.497808,"{1, 12, 2, 13, 3, 8, 20, 5, 6, 19, 10, 7, 14, 4, 17, 15, 11, 16, 9, 18, 1}",3.852146,0.101303,0.000051
"{1, 2, 9, 6, 10, 5, 8, 15, 19, 11, 3, 7, 18, 16, 13, 20, 12, 14, 4, 17, 1}",3.780160,"{1, 2, 3, 11, 19, 15, 6, 9, 10, 5, 8, 14, 12, 20, 4, 17, 16, 18, 13, 7, 1}",3.993277,0.056378,0.000051
"{1, 11, 7, 14, 3, 10, 17, 8, 6, 18, 15, 4, 19, 2, 20, 12, 9, 5, 13, 16, 1}",3.668551,"{1, 16, 13, 11, 14, 3, 10, 17, 8, 6, 18, 15, 4, 19, 2, 5, 9, 12, 20, 7, 1}",4.253949,0.159572,0.000051
"{1, 19, 3, 15, 16, 7, 10, 2, 11, 14, 20, 5, 8, 17, 4, 9, 13, 18, 6, 12, 1}",4.323540,"{1, 19, 3, 15, 7, 16, 10, 11, 14, 5, 20, 8, 17, 4, 9, 18, 6, 13, 12, 2, 1}",5.688762,0.315765,0.000056
"{1, 19, 14, 18, 3, 11, 13, 6, 9, 10, 8, 20, 17, 2, 15, 7, 16, 4, 12, 5, 1}",3.780693,"{1, 5, 19, 14, 18, 3, 11, 13, 6, 10, 8, 20, 17, 2, 15, 7, 16, 12, 4, 9, 1}",4.641658,0.227727,0.000051
"{1, 13, 6, 15, 19, 8, 17, 11, 18, 7, 3, 9, 2, 12, 5, 14, 4, 20, 16, 10, 1}",4.437369,"{1, 10, 13, 6, 19, 8, 17, 15, 4, 14, 5, 12, 20, 16, 9, 2, 3, 7, 11, 18, 1}",5.454380,0.229192,0.000051
"{1, 16, 14, 12, 4, 9, 3, 5, 17, 10, 18, 15, 11, 8, 19, 2, 6, 20, 7, 13, 1}",3.477304,"{1, 16, 14, 12, 4, 11, 15, 18, 3, 9, 10, 5, 17, 8, 19, 2, 6, 7, 13, 20, 1}",3.773392,0.085149,0.000051
"{1, 15, 13, 16, 12, 3, 5, 20, 17, 7, 19, 11, 18, 2, 4, 14, 6, 10, 8, 9, 1}",3.954801,"{1, 9, 15, 13, 16, 12, 3, 5, 20, 7, 17, 8, 10, 6, 14, 18, 2, 4, 11, 19, 1}",4.645415,0.174627,0.000051
"{1, 7, 17, 3, 15, 6, 20, 16, 12, 4, 19, 10, 11, 8, 9, 13, 14, 5, 18, 2, 1}",3.756525,"{1, 7, 2, 18, 3, 17, 9, 8, 10, 11, 13, 14, 5, 15, 6, 20, 16, 12, 4, 19, 1}",4.770947,0.270043,0.000051
"{1, 7, 13, 2, 19, 3, 9, 20, 16, 15, 10, 5, 14, 18, 4, 8, 11, 12, 17, 6, 1}",3.806048,"{1, 6, 17, 12, 4, 18, 14, 5, 10, 3, 19, 2, 13, 9, 20, 16, 15, 7, 8, 11, 1}",4.721342,0.240484,0.000051
"{1, 13, 16, 19, 8, 14, 4, 6, 10, 20, 5, 18, 9, 11, 2, 17, 3, 12, 15, 7, 1}",3.836877,"{1, 13, 16, 11, 2, 7, 15, 12, 3, 17, 18, 9, 6, 20, 10, 5, 4, 14, 8, 19, 1}",4.227230,0.101737,0.000051
"{1, 3, 10, 15, 20, 17, 11, 16, 12, 14, 5, 8, 7, 2, 13, 19, 4, 6, 18, 9, 1}",3.711277,"{1, 10, 15, 20, 17, 16, 11, 12, 14, 5, 8, 7, 2, 13, 19, 4, 6, 18, 9, 3, 1}",3.893940,0.049218,0.000051
"{1, 18, 17, 20, 19, 5, 11, 4, 8, 6, 14, 13, 10, 7, 12, 2, 9, 15, 3, 16, 1}",3.461121,"{1, 20, 17, 18, 5, 19, 11, 4, 8, 6, 14, 13, 10, 7, 12, 2, 9, 15, 16, 3, 1}",3.504199,0.012446,0.000051
"{1, 8, 9, 4, 15, 7, 5, 6, 11, 10, 18, 19, 3, 12, 14, 16, 2, 13, 20, 17, 1}",3.598175,"{1, 8, 17, 9, 4, 7, 5, 6, 15, 3, 12, 14, 16, 2, 20, 13, 18, 19, 10, 11, 1}",4.772501,0.326367,0.000051
"{1, 6, 19, 18, 4, 12, 10, 2, 5, 17, 7, 14, 11, 9, 16, 8, 20, 13, 3, 15, 1}",3.771152,"{1, 15, 6, 19, 18, 13, 20, 3, 10, 2, 5, 17, 14, 7, 11, 9, 16, 8, 12, 4, 1}",5.076335,0.346097,0.000051
"{1, 19, 6, 20, 3, 11, 9, 8, 2, 4, 17, 5, 10, 12, 15, 16, 7, 13, 18, 14, 1}",3.762037,"{1, 19, 6, 20, 3, 14, 18, 16, 15, 12, 10, 5, 17, 4, 2, 8, 9, 11, 7, 13, 1}",4.758952,0.264993,0.000051
"{1, 2, 16, 7, 8, 20, 4, 13, 14, 3, 6, 12, 18, 5, 19, 10, 15, 17, 11, 9, 1}",3.685445,"{1, 2, 9, 11, 17, 15, 10, 5, 19, 18, 12, 6, 3, 7, 8, 20, 4, 13, 14, 16, 1}",3.885955,0.054406,0.000052
"{1, 12, 13, 4, 16, 10, 14, 9, 7, 8, 2, 20, 3, 5, 18, 17, 15, 19, 11, 6, 1}",3.970968,"{1, 12, 6, 11, 19, 17, 15, 8, 7, 2, 20, 18, 3, 5, 14, 10, 16, 4, 13, 9, 1}",4.815016,0.212555,0.000052
"{1, 3, 2, 8, 7, 6, 11, 5, 4, 16, 20, 18, 17, 14, 19, 10, 15, 13, 9, 12, 1}",3.685277,"{1, 12, 13, 9, 15, 10, 19, 14, 17, 11, 5, 4, 16, 20, 18, 3, 2, 8, 7, 6, 1}",4.460805,0.210440,0.000051
"{1, 7, 3, 8, 10, 18, 14, 12, 2, 13, 19, 6, 15, 16, 20, 5, 11, 4, 17, 9, 1}",3.718648,"{1, 9, 4, 11, 5, 17, 7, 3, 8, 10, 18, 14, 12, 2, 19, 6, 15, 13, 20, 16, 1}",4.465387,0.200809,0.000051
"{1, 5, 15, 19, 9, 7, 13, 17, 8, 11, 2, 18, 3, 6, 16, 14, 4, 10, 20, 12, 1}",3.469965,"{1, 12, 5, 7, 13, 17, 9, 19, 15, 8, 11, 2, 18, 3, 6, 16, 4, 14, 10, 20, 1}",3.925415,0.131255,0.000051
"{1, 6, 13, 9, 14, 16, 2, 20, 10, 17, 3, 7, 4, 8, 15, 11, 19, 5, 12, 18, 1}",3.455438,"{1, 6, 18, 13, 14, 16, 2, 17, 3, 10, 20, 9, 12, 11, 5, 19, 15, 8, 4, 7, 1}",4.697870,0.359558,0.000051
"{1, 20, 5, 18, 11, 13, 3, 7, 16, 8, 15, 4, 14, 17, 2, 6, 10, 9, 19, 12, 1}",4.481292,"{1, 12, 19, 9, 10, 17, 14, 4, 8, 15, 16, 7, 3, 13, 5, 20, 18, 11, 6, 2, 1}",5.310663,0.185074,0.000051
"{1, 16, 19, 11, 6, 12, 18, 13, 17, 3, 9, 15, 5, 4, 2, 7, 20, 10, 14, 8, 1}",3.636253,"{1, 16, 6, 12, 11, 19, 18, 13, 17, 3, 9, 15, 5, 4, 2, 7, 20, 8, 10, 14, 1}",3.773346,0.037702,0.000051
"{1, 15, 14, 6, 17, 8, 5, 11, 9, 7, 13, 3, 2, 16, 10, 19, 12, 18, 20, 4, 1}",3.210485,"{1, 4, 20, 18, 12, 8, 17, 6, 14, 15, 5, 11, 7, 9, 13, 3, 2, 16, 10, 19, 1}",3.761641,0.171674,0.000051
"{1, 5, 20, 4, 17, 12, 16, 9, 14, 13, 11, 2, 7, 6, 3, 19, 15, 10, 8, 18, 1}",3.825565,"{1, 4, 20, 5, 8, 10, 15, 19, 3, 7, 2, 11, 13, 14, 9, 16, 12, 17, 18, 6, 1}",5.241883,0.370225,0.000051
"{1, 5, 7, 19, 9, 18, 6, 16, 2, 10, 12, 13, 3, 15, 20, 8, 11, 17, 14, 4, 1}",3.820266,"{1, 4, 14, 17, 11, 8, 20, 16, 2, 10, 12, 13, 15, 3, 5, 7, 19, 9, 6, 18, 1}",4.525586,0.184626,0.000052
"{1, 11, 16, 10, 4, 15, 7, 2, 8, 18, 14, 13, 12, 6, 3, 17, 19, 9, 5, 20, 1}",4.470891,"{1, 11, 10, 4, 15, 13, 14, 12, 6, 3, 17, 5, 20, 9, 19, 16, 7, 2, 8, 18, 1}",6.044967,0.352072,0.000051
"{1, 19, 4, 10, 14, 11, 17, 15, 18, 3, 9, 20, 5, 16, 2, 13, 8, 7, 12, 6, 1}",3.826114,"{1, 19, 4, 10, 18, 15, 17, 3, 9, 16, 2, 13, 8, 5, 20, 11, 14, 6, 12, 7, 1}",4.488761,0.173191,0.000051
"{1, 9, 4, 3, 7, 12, 20, 5, 16, 2, 10, 14, 6, 17, 18, 11, 15, 19, 8, 13, 1}",3.816939,"{1, 9, 4, 13, 8, 11, 18, 3, 7, 12, 5, 20, 16, 2, 6, 17, 10, 14, 15, 19, 1}",4.105250,0.075535,0.000051
"{1, 11, 18, 5, 2, 9, 8, 7, 13, 19, 10, 15, 17, 16, 3, 12, 6, 20, 14, 4, 1}",3.526848,"{1, 4, 14, 20, 5, 2, 9, 8, 19, 10, 17, 15, 16, 6, 3, 12, 18, 11, 7, 13, 1}",4.796109,0.359885,0.000051
"{1, 4, 3, 6, 15, 7, 9, 17, 12, 20, 19, 11, 8, 2, 14, 16, 13, 5, 18, 10, 1}",4.039629,"{1, 10, 18, 5, 13, 16, 14, 2, 8, 11, 19, 9, 17, 12, 20, 15, 4, 3, 6, 7, 1}",4.826650,0.194825,0.000051
"{1, 15, 7, 5, 6, 3, 8, 20, 10, 19, 9, 2, 12, 17, 11, 14, 18, 4, 13, 16, 1}",3.687752,"{1, 16, 13, 4, 18, 12, 14, 11, 17, 2, 9, 19, 10, 20, 8, 6, 3, 5, 7, 15, 1}",3.810805,0.033368,0.000052
"{1, 18, 15, 12, 4, 17, 19, 8, 5, 11, 10, 14, 20, 7, 9, 13, 6, 16, 2, 3, 1}",3.887909,"{1, 3, 18, 17, 4, 12, 19, 8, 5, 15, 14, 10, 11, 2, 16, 6, 13, 9, 7, 20, 1}",4.514526,0.161171,0.000051
"{1, 7, 6, 17, 13, 9, 2, 20, 15, 11, 10, 14, 12, 4, 8, 16, 5, 18, 3, 19, 1}",3.681476,"{1, 7, 6, 17, 13, 9, 19, 3, 18, 5, 16, 8, 4, 12, 14, 10, 11, 15, 2, 20, 1}",4.079044,0.107992,0.000051
"{1, 12, 15, 8, 11, 7, 9, 14, 20, 17, 16, 13, 19, 4, 6, 3, 5, 2, 18, 10, 1}",3.948589,"{1, 10, 18, 2, 5, 3, 6, 4, 9, 7, 11, 8, 15, 12, 14, 20, 17, 16, 13, 19, 1}",4.793116,0.213881,0.000050
"{1, 11, 6, 10, 8, 15, 18, 5, 4, 2, 20, 16, 14, 7, 12, 19, 17, 3, 9, 13, 1}",4.244994,"{1, 13, 11, 9, 3, 17, 12, 19, 7, 14, 16, 20, 2, 4, 5, 18, 15, 8, 6, 10, 1}",4.432593,0.044193,0.000051
"{1, 10, 18, 3, 8, 4, 16, 2, 19, 5, 17, 14, 13, 15, 7, 6, 11, 12, 9, 20, 1}",3.741949,"{1, 10, 18, 3, 8, 4, 16, 2, 19, 15, 13, 14, 5, 17, 6, 7, 9, 12, 11, 20, 1}",4.184032,0.118142,0.000051
"{1, 3, 17, 14, 12, 5, 18, 8, 11, 2, 10, 13, 4, 9, 15, 20, 19, 16, 6, 7, 1}",3.350987,"{1, 17, 3, 18, 8, 15, 9, 11, 5, 12, 14, 7, 6, 16, 20, 19, 4, 13, 10, 2, 1}",4.247689,0.267593,0.000051
"{1, 11, 19, 16, 17, 9, 18, 4, 12, 13, 6, 2, 7, 10, 20, 5, 8, 3, 15, 14, 1}",4.358101,"{1, 11, 19, 7, 2, 10, 5, 20, 6, 13, 4, 12, 18, 9, 17, 16, 14, 15, 3, 8, 1}",4.621389,0.060413,0.000051
"{1, 11, 19, 3, 6, 7, 2, 16, 20, 4, 9, 14, 12, 5, 8, 17, 10, 13, 15, 18, 1}",4.117135,"{1, 18, 17, 10, 13, 15, 8, 5, 14, 9, 20, 16, 2, 7, 6, 3, 19, 11, 4, 12, 1}",5.683841,0.380533,0.000051
"{1, 16, 2, 14, 5, 4, 12, 9, 8, 10, 20, 7, 3, 15, 17, 11, 18, 6, 19, 13, 1}",3.568024,"{1, 13, 19, 6, 18, 11, 17, 15, 3, 12, 4, 16, 2, 14, 5, 9, 8, 20, 10, 7, 1}",3.845749,0.077837,0.000051
"{1, 3, 4, 12, 16, 7, 15, 9, 11, 2, 13, 18, 5, 17, 8, 14, 20, 6, 10, 19, 1}",3.945253,"{1, 3, 4, 12, 10, 19, 16, 7, 15, 9, 11, 2, 13, 18, 5, 17, 8, 14, 20, 6, 1}",4.169007,0.056715,0.000051
"{1, 15, 4, 6, 16, 13, 2, 14, 17, 18, 3, 9, 5, 7, 11, 10, 8, 19, 12, 20, 1}",3.906418,"{1, 20, 16, 6, 4, 15, 13, 2, 14, 18, 3, 9, 5, 11, 7, 10, 8, 19, 12, 17, 1}",5.152893,0.319084,0.000051
"{1, 11, 15, 16, 14, 18, 6, 17, 5, 13, 8, 7, 20, 4, 9, 12, 2, 10, 3, 19, 1}",4.055239,"{1, 11, 19, 3, 20, 7, 8, 13, 5, 17, 18, 6, 14, 16, 15, 10, 2, 9, 4, 12, 1}",4.966829,0.224793,0.000051
"{1, 5, 3, 11, 7, 12, 20, 6, 9, 2, 15, 13, 17, 19, 14, 4, 8, 10, 18, 16, 1}",3.822166,"{1, 5, 3, 11, 12, 6, 9, 2, 15, 13, 19, 17, 4, 8, 16, 10, 18, 14, 20, 7, 1}",4.997474,0.307498,0.000051
"{1, 8, 7, 15, 11, 6, 5, 10, 16, 20, 18, 13, 17, 3, 19, 9, 12, 2, 4, 14, 1}",3.526395,"{1, 14, 4, 2, 12, 9, 19, 3, 17, 13, 18, 20, 16, 10, 5, 6, 11, 7, 8, 15, 1}",3.748244,0.062911,0.000051
"{1, 5, 16, 10, 20, 6, 17, 13, 14, 18, 15, 3, 8, 11, 9, 4, 7, 2, 12, 19, 1}",3.734333,"{1, 5, 16, 17, 20, 6, 10, 13, 14, 18, 15, 3, 8, 4, 9, 7, 2, 12, 19, 11, 1}",4.924534,0.318719,0.000051
"{1, 9, 15, 8, 5, 2, 18, 17, 3, 12, 4, 19, 6, 16, 20, 13, 14, 7, 11, 10, 1}",3.791973,"{1, 9, 15, 8, 5, 2, 18, 17, 3, 12, 7, 14, 4, 19, 6, 16, 20, 13, 11, 10, 1}",3.886456,0.024917,0.000051
"{1, 3, 20, 13, 9, 2, 8, 17, 15, 14, 16, 19, 5, 12, 18, 7, 10, 4, 6, 11, 1}",3.958681,"{1, 3, 11, 6, 4, 17, 15, 8, 2, 9, 13, 20, 14, 16, 19, 5, 12, 10, 18, 7, 1}",4.450000,0.124112,0.000051
"{1, 16, 20, 4, 15, 17, 13, 2, 10, 8, 12, 14, 11, 18, 3, 9, 19, 6, 5, 7, 1}",3.989647,"{1, 20, 15, 17, 13, 2, 11, 18, 3, 6, 16, 5, 7, 4, 10, 8, 12, 14, 9, 19, 1}",5.057952,0.267769,0.000051
"{1, 7, 2, 13, 10, 12, 3, 16, 19, 8, 17, 18, 5, 6, 9, 15, 14, 4, 20, 11, 1}",3.702911,"{1, 7, 2, 12, 10, 13, 16, 3, 5, 6, 9, 15, 14, 11, 4, 20, 18, 17, 8, 19, 1}",4.332700,0.170079,0.000051
"{1, 9, 16, 4, 7, 19, 3, 15, 6, 10, 13, 18, 14, 20, 17, 2, 5, 12, 8, 11, 1}",3.928900,"{1, 16, 4, 7, 19, 9, 20, 17, 2, 5, 12, 11, 8, 6, 10, 13, 14, 18, 3, 15, 1}",5.109394,0.300464,0.000056
"{1, 7, 5, 6, 18, 16, 15, 17, 20, 13, 19, 12, 4, 10, 2, 3, 11, 14, 9, 8, 1}",4.577510,"{1, 8, 9, 14, 11, 3, 10, 19, 4, 12, 20, 13, 17, 15, 16, 18, 6, 5, 7, 2, 1}",5.259890,0.149072,0.000051
"{1, 18, 12, 16, 19, 6, 5, 14, 15, 2, 3, 11, 8, 10, 4, 13, 7, 20, 9, 17, 1}",3.542500,"{1, 18, 17, 9, 20, 7, 13, 4, 10, 8, 19, 16, 12, 6, 5, 14, 15, 11, 3, 2, 1}",3.970470,0.120810,0.000051
"{1, 17, 8, 5, 4, 13, 11, 20, 2, 3, 12, 9, 7, 14, 19, 15, 18, 10, 16, 6, 1}",3.229927,"{1, 6, 16, 10, 18, 15, 19, 7, 14, 9, 20, 2, 3, 12, 11, 13, 4, 5, 8, 17, 1}",3.275026,0.013963,0.000051
"{1, 17, 9, 18, 10, 2, 11, 14, 4, 12, 6, 5, 15, 13, 20, 16, 19, 8, 3, 7, 1}",3.404230,"{1, 17, 3, 8, 19, 20, 7, 11, 14, 2, 4, 12, 6, 5, 15, 13, 16, 9, 18, 10, 1}",4.028992,0.183525,0.000056
"{1, 9, 5, 4, 7, 20, 3, 19, 12, 14, 8, 18, 2, 15, 11, 16, 17, 6, 13, 10, 1}",3.876129,"{1, 10, 13, 6, 17, 16, 15, 11, 2, 14, 12, 19, 3, 20, 4, 5, 9, 7, 18, 8, 1}",5.000913,0.290182,0.000051
"{1, 3, 15, 11, 9, 7, 12, 19, 18, 10, 2, 5, 13, 6, 14, 20, 4, 16, 8, 17, 1}",3.829191,"{1, 3, 17, 8, 16, 15, 11, 9, 7, 12, 19, 13, 5, 18, 10, 2, 6, 14, 20, 4, 1}",4.137021,0.080390,0.000051
