optimal_tour,optimal_tour_length,greedy_tour,greedy_tour_length,score,time
"{1, 8, 10, 5, 6, 2, 4, 3, 7, 9, 1}",2.796028,"{1, 8, 9, 7, 3, 4, 2, 6, 5, 10, 1}",2.812301,0.005820,0.000044
"{1, 5, 7, 4, 10, 2, 8, 3, 6, 9, 1}",2.784814,"{1, 5, 7, 4, 10, 2, 8, 6, 3, 9, 1}",2.869491,0.030407,0.000043
"{1, 10, 5, 2, 6, 7, 3, 9, 8, 4, 1}",2.832441,"{1, 10, 5, 4, 8, 9, 2, 6, 7, 3, 1}",3.534186,0.247753,0.000050
"{1, 3, 10, 8, 7, 6, 2, 4, 9, 5, 1}",3.064563,"{1, 5, 9, 4, 2, 6, 7, 8, 3, 10, 1}",3.141977,0.025261,0.000044
"{1, 3, 8, 9, 5, 7, 10, 2, 4, 6, 1}",3.160915,"{1, 6, 4, 5, 9, 8, 3, 7, 10, 2, 1}",3.618756,0.144844,0.000045
"{1, 7, 4, 5, 9, 10, 3, 6, 8, 2, 1}",3.490817,"{1, 7, 3, 9, 10, 5, 4, 8, 6, 2, 1}",3.871165,0.108957,0.000044
"{1, 4, 2, 8, 6, 3, 7, 9, 5, 10, 1}",2.950274,"{1, 4, 2, 7, 10, 5, 9, 3, 6, 8, 1}",3.380703,0.145894,0.000046
"{1, 4, 6, 10, 5, 8, 9, 7, 2, 3, 1}",2.640879,"{1, 3, 8, 5, 10, 9, 7, 2, 6, 4, 1}",3.041907,0.151854,0.000045
"{1, 9, 4, 10, 3, 7, 2, 5, 6, 8, 1}",3.282244,"{1, 8, 2, 5, 6, 7, 3, 10, 4, 9, 1}",3.377918,0.029149,0.000050
"{1, 6, 2, 4, 7, 10, 8, 9, 3, 5, 1}",2.435819,"{1, 5, 3, 9, 8, 10, 7, 4, 2, 6, 1}",2.435819,0.000000,0.000050
"{1, 10, 9, 4, 8, 5, 6, 7, 2, 3, 1}",2.823478,"{1, 3, 2, 7, 8, 9, 10, 4, 5, 6, 1}",3.176602,0.125067,0.000045
"{1, 2, 9, 6, 4, 8, 5, 10, 7, 3, 1}",2.796045,"{1, 9, 6, 4, 3, 7, 10, 5, 8, 2, 1}",2.924576,0.045969,0.000045
"{1, 4, 6, 9, 7, 10, 5, 8, 2, 3, 1}",2.881475,"{1, 4, 6, 9, 7, 10, 5, 2, 8, 3, 1}",2.905387,0.008298,0.000045
"{1, 9, 8, 7, 5, 2, 4, 3, 10, 6, 1}",2.985053,"{1, 6, 10, 3, 4, 2, 5, 7, 8, 9, 1}",2.985053,0.000000,0.000043
"{1, 8, 3, 10, 7, 6, 9, 2, 5, 4, 1}",2.145984,"{1, 8, 3, 10, 7, 9, 6, 2, 5, 4, 1}",2.173686,0.012909,0.000049
"{1, 6, 9, 5, 3, 4, 8, 10, 2, 7, 1}",2.945221,"{1, 6, 9, 5, 3, 4, 10, 8, 7, 2, 1}",3.099004,0.052214,0.000045
"{1, 8, 3, 4, 10, 9, 7, 2, 6, 5, 1}",2.690087,"{1, 4, 3, 10, 8, 9, 7, 2, 6, 5, 1}",2.715293,0.009370,0.000043
"{1, 6, 5, 4, 9, 8, 10, 7, 3, 2, 1}",2.629046,"{1, 2, 3, 7, 10, 8, 4, 9, 5, 6, 1}",2.691197,0.023640,0.000044
"{1, 4, 2, 8, 10, 6, 7, 9, 5, 3, 1}",3.004841,"{1, 4, 2, 8, 10, 6, 7, 9, 5, 3, 1}",3.004841,0.000000,0.000043
"{1, 5, 3, 7, 9, 6, 8, 2, 4, 10, 1}",2.652516,"{1, 10, 8, 2, 4, 9, 6, 7, 3, 5, 1}",2.969821,0.119624,0.000045
"{1, 8, 10, 7, 5, 2, 3, 4, 6, 9, 1}",2.979259,"{1, 8, 3, 10, 5, 7, 2, 6, 4, 9, 1}",3.128700,0.050161,0.000051
"{1, 4, 6, 5, 3, 2, 7, 9, 8, 10, 1}",2.252702,"{1, 10, 8, 9, 7, 2, 3, 5, 6, 4, 1}",2.252702,0.000000,0.000045
"{1, 3, 6, 10, 8, 5, 9, 4, 2, 7, 1}",2.931988,"{1, 7, 4, 9, 2, 5, 8, 10, 6, 3, 1}",3.295013,0.123815,0.000044
"{1, 8, 5, 9, 7, 6, 10, 2, 4, 3, 1}",3.174044,"{1, 3, 4, 2, 10, 6, 7, 9, 5, 8, 1}",3.174044,0.000000,0.000044
"{1, 4, 2, 5, 3, 6, 10, 7, 8, 9, 1}",2.584252,"{1, 4, 2, 5, 3, 6, 10, 7, 8, 9, 1}",2.584252,0.000000,0.000045
"{1, 6, 2, 7, 5, 4, 9, 10, 3, 8, 1}",2.962431,"{1, 8, 7, 5, 4, 9, 10, 3, 2, 6, 1}",3.238331,0.093133,0.000044
"{1, 2, 8, 9, 3, 6, 5, 7, 10, 4, 1}",2.432586,"{1, 4, 10, 7, 5, 6, 3, 9, 8, 2, 1}",2.432586,0.000000,0.000050
"{1, 4, 3, 10, 5, 9, 2, 7, 6, 8, 1}",3.050719,"{1, 8, 6, 4, 3, 10, 7, 9, 5, 2, 1}",3.175855,0.041019,0.000045
"{1, 9, 7, 10, 4, 5, 8, 3, 6, 2, 1}",3.168662,"{1, 2, 7, 10, 4, 5, 8, 3, 6, 9, 1}",3.321913,0.048365,0.000045
"{1, 9, 10, 5, 7, 6, 3, 8, 4, 2, 1}",2.200866,"{1, 2, 4, 8, 3, 6, 7, 9, 5, 10, 1}",2.282379,0.037037,0.000045
"{1, 6, 10, 7, 8, 5, 3, 4, 2, 9, 1}",3.479081,"{1, 6, 10, 7, 8, 9, 2, 4, 3, 5, 1}",3.919901,0.126706,0.000049
"{1, 5, 2, 10, 9, 8, 3, 6, 4, 7, 1}",3.303568,"{1, 5, 2, 10, 9, 8, 3, 6, 7, 4, 1}",3.399511,0.029042,0.000045
"{1, 4, 10, 5, 8, 3, 7, 9, 6, 2, 1}",3.661352,"{1, 4, 3, 10, 5, 8, 7, 2, 9, 6, 1}",4.122025,0.125820,0.000045
"{1, 4, 2, 5, 9, 3, 6, 10, 8, 7, 1}",3.407266,"{1, 4, 2, 5, 3, 9, 6, 10, 8, 7, 1}",3.508091,0.029591,0.000045
"{1, 3, 8, 2, 9, 7, 6, 10, 4, 5, 1}",2.877867,"{1, 3, 8, 9, 2, 10, 6, 7, 4, 5, 1}",3.087493,0.072841,0.000045
"{1, 2, 3, 7, 4, 5, 10, 8, 9, 6, 1}",2.636364,"{1, 2, 3, 7, 4, 5, 10, 8, 9, 6, 1}",2.636364,0.000000,0.000043
"{1, 8, 6, 5, 10, 7, 3, 4, 9, 2, 1}",3.107633,"{1, 2, 9, 4, 3, 7, 10, 5, 6, 8, 1}",3.107633,0.000000,0.000044
"{1, 6, 3, 10, 9, 7, 8, 4, 2, 5, 1}",3.543414,"{1, 6, 3, 10, 9, 7, 8, 2, 5, 4, 1}",3.766348,0.062915,0.000045
"{1, 7, 10, 4, 8, 3, 6, 2, 9, 5, 1}",2.523863,"{1, 5, 7, 8, 10, 4, 2, 9, 3, 6, 1}",3.292952,0.304727,0.000046
"{1, 3, 8, 7, 4, 10, 9, 5, 6, 2, 1}",2.957006,"{1, 2, 6, 5, 9, 10, 4, 7, 8, 3, 1}",2.957005,0.000000,0.000044
"{1, 10, 2, 6, 8, 7, 3, 9, 5, 4, 1}",2.437073,"{1, 5, 9, 4, 3, 8, 7, 6, 2, 10, 1}",2.600885,0.067217,0.000044
"{1, 4, 2, 8, 9, 10, 7, 5, 6, 3, 1}",2.848689,"{1, 3, 6, 7, 9, 10, 8, 2, 4, 5, 1}",2.983541,0.047338,0.000045
"{1, 8, 6, 2, 3, 5, 9, 4, 10, 7, 1}",2.836669,"{1, 7, 2, 8, 6, 3, 5, 4, 9, 10, 1}",3.213627,0.132888,0.000045
"{1, 9, 7, 10, 6, 3, 8, 4, 2, 5, 1}",2.568540,"{1, 5, 10, 6, 3, 2, 4, 8, 7, 9, 1}",2.683912,0.044917,0.000045
"{1, 2, 6, 3, 8, 5, 4, 7, 10, 9, 1}",2.611791,"{1, 2, 6, 3, 8, 5, 4, 7, 10, 9, 1}",2.611791,0.000000,0.000044
"{1, 10, 3, 7, 4, 6, 5, 8, 9, 2, 1}",2.800785,"{1, 10, 3, 7, 4, 6, 5, 8, 2, 9, 1}",2.820280,0.006961,0.000045
"{1, 8, 10, 6, 4, 7, 2, 9, 3, 5, 1}",3.261525,"{1, 5, 8, 10, 6, 4, 7, 3, 2, 9, 1}",3.560082,0.091539,0.000045
"{1, 2, 10, 5, 6, 7, 4, 8, 9, 3, 1}",3.542275,"{1, 2, 10, 3, 5, 6, 7, 4, 8, 9, 1}",4.088820,0.154292,0.000045
"{1, 10, 5, 2, 4, 3, 9, 7, 6, 8, 1}",2.839530,"{1, 8, 6, 7, 9, 3, 4, 2, 5, 10, 1}",2.839530,0.000000,0.000044
"{1, 2, 8, 4, 7, 9, 3, 10, 6, 5, 1}",2.629275,"{1, 2, 8, 10, 6, 7, 3, 9, 4, 5, 1}",2.729598,0.038156,0.000044
"{1, 3, 6, 10, 9, 4, 7, 8, 2, 5, 1}",2.524914,"{1, 4, 7, 8, 5, 2, 6, 10, 9, 3, 1}",2.579597,0.021658,0.000064
"{1, 8, 10, 3, 7, 2, 4, 5, 6, 9, 1}",2.392582,"{1, 4, 5, 9, 6, 2, 7, 3, 10, 8, 1}",2.627702,0.098270,0.000086
"{1, 9, 2, 7, 3, 4, 5, 8, 6, 10, 1}",3.320755,"{1, 10, 6, 8, 5, 4, 3, 7, 2, 9, 1}",3.320755,0.000000,0.000045
"{1, 7, 10, 6, 3, 5, 4, 8, 9, 2, 1}",3.225259,"{1, 7, 10, 6, 8, 4, 5, 3, 9, 2, 1}",3.653995,0.132930,0.000045
"{1, 6, 10, 3, 5, 9, 7, 8, 2, 4, 1}",3.086289,"{1, 2, 4, 8, 7, 9, 5, 3, 10, 6, 1}",3.140373,0.017524,0.000044
"{1, 3, 10, 6, 4, 2, 8, 5, 9, 7, 1}",2.996436,"{1, 3, 10, 8, 2, 4, 6, 5, 9, 7, 1}",3.025899,0.009833,0.000044
"{1, 10, 3, 7, 5, 8, 2, 4, 6, 9, 1}",2.515596,"{1, 9, 6, 4, 2, 8, 10, 3, 7, 5, 1}",2.813184,0.118297,0.000044
"{1, 6, 7, 4, 10, 3, 9, 5, 8, 2, 1}",3.232812,"{1, 6, 7, 4, 3, 10, 9, 8, 5, 2, 1}",3.421867,0.058480,0.000043
"{1, 2, 6, 5, 3, 4, 7, 8, 10, 9, 1}",2.714700,"{1, 9, 2, 6, 5, 3, 4, 7, 8, 10, 1}",2.883135,0.062045,0.000044
"{1, 4, 3, 10, 2, 7, 6, 8, 9, 5, 1}",2.931565,"{1, 4, 3, 10, 2, 7, 8, 6, 9, 5, 1}",2.986935,0.018888,0.000045
"{1, 4, 2, 9, 10, 5, 6, 7, 8, 3, 1}",2.758515,"{1, 4, 2, 9, 10, 6, 5, 7, 8, 3, 1}",2.801643,0.015635,0.000043
"{1, 3, 4, 5, 10, 9, 6, 8, 2, 7, 1}",2.861321,"{1, 5, 4, 3, 7, 6, 8, 2, 9, 10, 1}",3.190615,0.115085,0.000045
"{1, 8, 7, 2, 10, 6, 5, 4, 9, 3, 1}",3.283530,"{1, 7, 8, 2, 10, 6, 5, 4, 9, 3, 1}",3.305780,0.006776,0.000044
"{1, 7, 3, 8, 10, 2, 5, 4, 9, 6, 1}",2.534164,"{1, 7, 3, 8, 10, 2, 5, 4, 9, 6, 1}",2.534164,0.000000,0.000045
"{1, 9, 5, 7, 8, 2, 6, 3, 4, 10, 1}",2.917850,"{1, 10, 4, 3, 6, 2, 7, 5, 9, 8, 1}",3.257639,0.116452,0.000045
"{1, 2, 3, 9, 8, 7, 4, 5, 6, 10, 1}",3.083648,"{1, 10, 2, 7, 4, 5, 6, 8, 9, 3, 1}",3.556783,0.153433,0.000044
"{1, 10, 8, 2, 5, 9, 7, 4, 3, 6, 1}",2.979166,"{1, 10, 8, 6, 3, 4, 7, 9, 5, 2, 1}",3.276289,0.099734,0.000043
"{1, 2, 7, 5, 6, 10, 3, 4, 9, 8, 1}",2.850373,"{1, 2, 7, 5, 4, 6, 3, 10, 9, 8, 1}",3.318716,0.164309,0.000045
"{1, 5, 10, 4, 7, 3, 6, 9, 8, 2, 1}",2.536440,"{1, 2, 8, 9, 6, 3, 7, 4, 10, 5, 1}",2.536440,0.000000,0.000044
"{1, 9, 10, 6, 2, 3, 8, 7, 4, 5, 1}",2.445850,"{1, 9, 3, 2, 8, 7, 4, 5, 6, 10, 1}",2.798922,0.144356,0.000045
"{1, 4, 6, 3, 2, 10, 9, 8, 7, 5, 1}",3.504090,"{1, 4, 6, 5, 7, 8, 9, 10, 3, 2, 1}",3.519920,0.004517,0.000044
"{1, 5, 9, 4, 2, 6, 8, 3, 10, 7, 1}",2.441628,"{1, 7, 9, 4, 2, 6, 8, 3, 10, 5, 1}",2.501103,0.024359,0.000044
"{1, 3, 7, 5, 6, 2, 4, 9, 8, 10, 1}",2.791005,"{1, 10, 8, 9, 4, 2, 5, 6, 3, 7, 1}",2.821652,0.010981,0.000046
"{1, 10, 6, 7, 5, 2, 8, 4, 3, 9, 1}",2.951735,"{1, 9, 3, 4, 8, 5, 7, 6, 2, 10, 1}",3.834709,0.299137,0.000046
"{1, 8, 5, 7, 6, 2, 4, 3, 9, 10, 1}",2.670513,"{1, 8, 10, 5, 7, 6, 2, 4, 9, 3, 1}",3.010760,0.127409,0.000047
"{1, 5, 9, 3, 7, 8, 2, 10, 4, 6, 1}",2.575685,"{1, 6, 4, 10, 2, 7, 8, 3, 9, 5, 1}",2.600306,0.009559,0.000043
"{1, 4, 9, 8, 3, 10, 2, 5, 6, 7, 1}",2.780198,"{1, 4, 8, 3, 10, 9, 6, 5, 2, 7, 1}",3.169931,0.140182,0.000045
"{1, 9, 4, 8, 6, 7, 10, 3, 2, 5, 1}",2.633727,"{1, 9, 10, 3, 4, 8, 6, 7, 2, 5, 1}",3.008264,0.142208,0.000045
"{1, 2, 5, 8, 7, 6, 3, 9, 10, 4, 1}",3.008395,"{1, 4, 10, 9, 3, 6, 5, 2, 8, 7, 1}",3.218431,0.069817,0.000052
"{1, 3, 4, 2, 9, 7, 10, 8, 5, 6, 1}",2.522289,"{1, 6, 4, 3, 2, 9, 7, 10, 8, 5, 1}",2.536206,0.005518,0.000044
"{1, 4, 7, 9, 10, 6, 8, 3, 2, 5, 1}",2.088224,"{1, 4, 7, 9, 10, 6, 8, 3, 2, 5, 1}",2.088224,0.000000,0.000044
"{1, 2, 8, 3, 10, 7, 4, 6, 5, 9, 1}",2.581430,"{1, 9, 5, 6, 4, 7, 10, 3, 8, 2, 1}",2.581430,0.000000,0.000043
"{1, 7, 6, 5, 9, 8, 3, 2, 4, 10, 1}",3.129531,"{1, 10, 4, 2, 3, 8, 9, 5, 6, 7, 1}",3.129532,0.000000,0.000044
"{1, 3, 4, 7, 8, 9, 6, 5, 2, 10, 1}",2.453721,"{1, 10, 5, 2, 4, 7, 8, 9, 6, 3, 1}",2.649395,0.079746,0.000044
"{1, 6, 9, 8, 4, 5, 3, 2, 7, 10, 1}",2.726812,"{1, 10, 7, 2, 3, 4, 8, 9, 6, 5, 1}",3.334768,0.222955,0.000051
"{1, 5, 10, 3, 7, 4, 8, 2, 6, 9, 1}",2.902673,"{1, 6, 2, 10, 5, 3, 8, 4, 7, 9, 1}",3.320055,0.143792,0.000045
"{1, 7, 8, 4, 5, 3, 6, 10, 9, 2, 1}",2.877812,"{1, 2, 10, 9, 6, 3, 5, 4, 8, 7, 1}",2.962195,0.029322,0.000043
"{1, 7, 3, 6, 2, 4, 10, 5, 8, 9, 1}",2.696992,"{1, 3, 6, 2, 4, 7, 8, 5, 10, 9, 1}",3.181740,0.179736,0.000044
"{1, 7, 3, 2, 4, 6, 8, 10, 5, 9, 1}",3.398142,"{1, 9, 5, 10, 6, 8, 4, 2, 3, 7, 1}",3.734030,0.098845,0.000043
"{1, 9, 10, 7, 5, 8, 2, 4, 6, 3, 1}",3.002148,"{1, 9, 10, 5, 7, 8, 2, 4, 6, 3, 1}",3.044170,0.013997,0.000044
"{1, 9, 7, 4, 10, 6, 2, 3, 5, 8, 1}",2.502887,"{1, 9, 7, 4, 10, 6, 2, 3, 5, 8, 1}",2.502887,0.000000,0.000049
"{1, 3, 9, 6, 4, 5, 10, 7, 2, 8, 1}",2.775634,"{1, 8, 9, 6, 3, 4, 5, 10, 7, 2, 1}",2.796220,0.007417,0.000045
"{1, 6, 4, 3, 8, 2, 7, 5, 9, 10, 1}",2.850657,"{1, 6, 3, 4, 10, 9, 5, 7, 2, 8, 1}",3.317747,0.163854,0.000045
"{1, 3, 9, 4, 8, 7, 5, 2, 6, 10, 1}",3.013038,"{1, 6, 10, 2, 8, 7, 5, 4, 9, 3, 1}",3.204744,0.063625,0.000045
"{1, 8, 9, 3, 2, 4, 10, 7, 6, 5, 1}",2.659383,"{1, 8, 4, 9, 2, 3, 6, 7, 10, 5, 1}",2.943483,0.106829,0.000046
"{1, 4, 3, 5, 10, 6, 7, 9, 8, 2, 1}",2.933651,"{1, 4, 3, 5, 10, 6, 7, 9, 8, 2, 1}",2.933651,0.000000,0.000044
"{1, 9, 3, 2, 5, 10, 8, 6, 4, 7, 1}",3.066155,"{1, 2, 5, 10, 3, 9, 8, 6, 4, 7, 1}",3.273711,0.067692,0.000050
"{1, 2, 3, 10, 9, 8, 6, 4, 7, 5, 1}",2.861129,"{1, 5, 7, 8, 9, 10, 3, 6, 4, 2, 1}",3.330090,0.163908,0.000045
"{1, 3, 5, 10, 9, 2, 7, 8, 4, 6, 1}",2.938359,"{1, 6, 4, 8, 7, 5, 10, 2, 9, 3, 1}",3.181434,0.082725,0.000045
"{1, 4, 3, 2, 9, 5, 8, 7, 6, 10, 1}",2.727645,"{1, 4, 3, 2, 5, 9, 8, 7, 6, 10, 1}",2.837593,0.040309,0.000044
"{1, 5, 4, 7, 9, 10, 6, 3, 8, 2, 1}",3.154154,"{1, 2, 8, 6, 3, 10, 9, 7, 4, 5, 1}",3.172479,0.005810,0.000042
"{1, 10, 6, 5, 3, 4, 8, 2, 7, 9, 1}",3.506038,"{1, 6, 3, 5, 4, 8, 7, 2, 9, 10, 1}",3.605566,0.028387,0.000044
"{1, 3, 4, 2, 6, 5, 8, 10, 9, 7, 1}",2.688416,"{1, 3, 4, 2, 6, 10, 8, 5, 9, 7, 1}",2.944827,0.095376,0.000050
"{1, 5, 8, 4, 6, 9, 3, 10, 2, 7, 1}",2.551113,"{1, 7, 8, 4, 2, 10, 3, 9, 6, 5, 1}",2.851620,0.117795,0.000045
"{1, 7, 5, 6, 4, 3, 2, 10, 8, 9, 1}",2.670828,"{1, 7, 5, 6, 4, 3, 2, 10, 8, 9, 1}",2.670828,0.000000,0.000044
"{1, 7, 4, 3, 9, 2, 10, 8, 6, 5, 1}",2.922711,"{1, 5, 2, 9, 10, 8, 3, 4, 7, 6, 1}",3.360463,0.149776,0.000046
"{1, 6, 9, 4, 2, 10, 7, 5, 3, 8, 1}",2.455457,"{1, 6, 2, 9, 4, 8, 3, 5, 7, 10, 1}",2.911726,0.185818,0.000045
"{1, 5, 2, 10, 8, 4, 3, 7, 9, 6, 1}",2.798652,"{1, 6, 9, 7, 3, 4, 8, 10, 2, 5, 1}",2.798652,0.000000,0.000044
"{1, 3, 2, 9, 6, 5, 7, 4, 10, 8, 1}",3.111369,"{1, 8, 10, 5, 7, 4, 9, 6, 2, 3, 1}",3.496802,0.123879,0.000050
"{1, 6, 2, 5, 9, 7, 8, 4, 3, 10, 1}",3.700108,"{1, 6, 2, 7, 9, 5, 8, 4, 3, 10, 1}",3.931549,0.062550,0.000044
"{1, 6, 8, 5, 4, 3, 9, 10, 2, 7, 1}",3.314494,"{1, 6, 8, 5, 4, 3, 9, 10, 2, 7, 1}",3.314494,0.000000,0.000044
"{1, 10, 6, 4, 5, 2, 8, 3, 7, 9, 1}",3.285914,"{1, 9, 10, 6, 4, 5, 2, 8, 3, 7, 1}",3.391252,0.032057,0.000044
"{1, 6, 10, 7, 2, 3, 5, 8, 9, 4, 1}",2.806249,"{1, 4, 8, 7, 10, 6, 2, 5, 3, 9, 1}",3.556398,0.267314,0.000045
"{1, 6, 4, 7, 5, 9, 2, 10, 8, 3, 1}",2.111831,"{1, 6, 4, 7, 5, 9, 2, 8, 10, 3, 1}",2.171200,0.028112,0.000043
"{1, 2, 5, 8, 3, 9, 7, 6, 10, 4, 1}",3.395484,"{1, 2, 5, 8, 3, 9, 7, 4, 10, 6, 1}",3.579040,0.054059,0.000051
"{1, 2, 10, 8, 7, 5, 3, 9, 6, 4, 1}",3.135505,"{1, 2, 10, 8, 7, 5, 3, 9, 6, 4, 1}",3.135505,0.000000,0.000043
"{1, 8, 10, 2, 6, 4, 3, 9, 5, 7, 1}",3.017041,"{1, 7, 2, 6, 9, 3, 4, 8, 10, 5, 1}",3.666807,0.215365,0.000044
"{1, 5, 10, 4, 7, 8, 3, 2, 9, 6, 1}",2.852493,"{1, 5, 10, 4, 7, 8, 3, 2, 9, 6, 1}",2.852493,0.000000,0.000045
"{1, 5, 10, 7, 3, 9, 8, 4, 6, 2, 1}",3.294004,"{1, 5, 7, 3, 9, 8, 4, 6, 2, 10, 1}",3.346145,0.015829,0.000044
"{1, 7, 10, 9, 5, 2, 8, 4, 6, 3, 1}",2.769634,"{1, 4, 9, 5, 8, 2, 7, 10, 3, 6, 1}",3.012886,0.087828,0.000046
"{1, 7, 6, 10, 5, 3, 4, 2, 9, 8, 1}",2.758090,"{1, 8, 7, 6, 10, 5, 3, 4, 2, 9, 1}",2.917173,0.057679,0.000050
"{1, 3, 10, 7, 2, 4, 6, 5, 9, 8, 1}",3.622914,"{1, 3, 4, 6, 5, 2, 7, 10, 9, 8, 1}",3.829072,0.056904,0.000044
"{1, 3, 2, 6, 8, 4, 5, 7, 10, 9, 1}",3.169803,"{1, 3, 2, 6, 8, 4, 5, 7, 10, 9, 1}",3.169803,0.000000,0.000045
"{1, 8, 10, 5, 7, 6, 4, 9, 3, 2, 1}",3.239611,"{1, 5, 10, 8, 7, 6, 9, 4, 2, 3, 1}",3.641381,0.124018,0.000044
"{1, 5, 2, 4, 3, 10, 9, 8, 6, 7, 1}",2.440598,"{1, 7, 6, 8, 3, 9, 10, 4, 2, 5, 1}",2.873894,0.177537,0.000044
"{1, 3, 9, 2, 6, 10, 8, 4, 7, 5, 1}",3.067683,"{1, 3, 9, 2, 10, 6, 8, 4, 7, 5, 1}",3.430342,0.118219,0.000044
"{1, 2, 7, 9, 10, 4, 5, 6, 8, 3, 1}",2.035069,"{1, 3, 8, 6, 9, 7, 5, 4, 10, 2, 1}",2.287355,0.123970,0.000051
"{1, 6, 2, 10, 5, 9, 3, 4, 8, 7, 1}",2.927957,"{1, 6, 2, 10, 5, 9, 3, 4, 8, 7, 1}",2.927957,0.000000,0.000043
"{1, 3, 7, 8, 10, 9, 4, 2, 6, 5, 1}",2.932895,"{1, 3, 7, 8, 10, 9, 4, 2, 5, 6, 1}",2.934347,0.000495,0.000043
"{1, 6, 9, 5, 2, 7, 3, 10, 8, 4, 1}",2.254296,"{1, 4, 8, 6, 9, 5, 2, 7, 3, 10, 1}",2.297998,0.019386,0.000045
"{1, 10, 7, 8, 5, 2, 4, 6, 9, 3, 1}",2.604371,"{1, 10, 6, 4, 2, 5, 8, 7, 3, 9, 1}",2.945189,0.130864,0.000045
"{1, 8, 5, 7, 9, 2, 3, 4, 10, 6, 1}",2.808778,"{1, 8, 5, 2, 9, 3, 7, 6, 10, 4, 1}",2.849308,0.014430,0.000045
"{1, 6, 8, 9, 3, 7, 5, 2, 10, 4, 1}",2.575557,"{1, 4, 2, 10, 5, 8, 7, 9, 3, 6, 1}",2.957275,0.148208,0.000051
"{1, 4, 6, 8, 9, 2, 7, 5, 10, 3, 1}",2.683681,"{1, 3, 10, 5, 7, 9, 2, 8, 6, 4, 1}",2.728464,0.016687,0.000045
"{1, 10, 5, 8, 2, 4, 9, 3, 7, 6, 1}",2.908010,"{1, 6, 7, 9, 3, 4, 2, 8, 5, 10, 1}",2.949289,0.014195,0.000043
"{1, 4, 7, 2, 8, 3, 6, 9, 5, 10, 1}",2.579456,"{1, 10, 5, 8, 9, 6, 3, 2, 7, 4, 1}",2.855521,0.107025,0.000045
"{1, 2, 3, 10, 8, 9, 6, 4, 7, 5, 1}",2.937840,"{1, 5, 7, 4, 6, 9, 8, 10, 3, 2, 1}",2.937840,0.000000,0.000047
"{1, 2, 8, 3, 5, 9, 10, 6, 7, 4, 1}",2.759067,"{1, 7, 4, 2, 8, 9, 3, 5, 6, 10, 1}",3.092501,0.120850,0.000045
"{1, 3, 4, 7, 8, 6, 9, 10, 2, 5, 1}",2.785166,"{1, 4, 3, 5, 2, 10, 9, 6, 8, 7, 1}",2.842804,0.020695,0.000050
"{1, 9, 6, 10, 4, 2, 3, 5, 8, 7, 1}",3.161225,"{1, 7, 8, 5, 2, 3, 10, 4, 6, 9, 1}",3.403336,0.076588,0.000044
"{1, 7, 9, 5, 3, 6, 2, 4, 8, 10, 1}",2.991725,"{1, 7, 10, 8, 4, 2, 6, 3, 5, 9, 1}",3.202923,0.070594,0.000044
"{1, 10, 3, 6, 4, 9, 5, 2, 8, 7, 1}",2.556593,"{1, 10, 7, 8, 5, 9, 2, 4, 6, 3, 1}",2.586419,0.011666,0.000044
"{1, 3, 5, 10, 9, 7, 8, 4, 2, 6, 1}",3.217034,"{1, 6, 3, 2, 4, 8, 7, 9, 10, 5, 1}",3.230998,0.004341,0.000045
"{1, 9, 3, 8, 2, 4, 7, 6, 10, 5, 1}",2.624881,"{1, 9, 3, 8, 2, 4, 7, 6, 10, 5, 1}",2.624881,0.000000,0.000044
"{1, 7, 3, 4, 6, 10, 2, 9, 5, 8, 1}",3.340304,"{1, 8, 5, 10, 2, 9, 6, 4, 3, 7, 1}",3.680867,0.101956,0.000050
"{1, 5, 10, 4, 7, 9, 6, 3, 8, 2, 1}",3.186203,"{1, 4, 7, 3, 6, 9, 8, 2, 10, 5, 1}",3.562427,0.118079,0.000044
"{1, 3, 4, 8, 7, 9, 10, 5, 2, 6, 1}",2.599491,"{1, 3, 6, 2, 5, 10, 9, 7, 8, 4, 1}",2.634746,0.013562,0.000044
"{1, 9, 3, 2, 4, 7, 5, 8, 6, 10, 1}",2.316812,"{1, 10, 6, 8, 2, 7, 4, 5, 3, 9, 1}",2.518677,0.087131,0.000045
"{1, 9, 6, 10, 3, 4, 5, 8, 7, 2, 1}",3.126962,"{1, 9, 6, 10, 3, 4, 5, 8, 7, 2, 1}",3.126962,0.000000,0.000043
"{1, 4, 3, 6, 8, 10, 7, 9, 2, 5, 1}",2.639027,"{1, 5, 7, 10, 8, 6, 3, 4, 9, 2, 1}",3.056194,0.158076,0.000044
"{1, 6, 5, 2, 9, 4, 3, 8, 7, 10, 1}",3.168402,"{1, 6, 5, 2, 9, 4, 3, 8, 10, 7, 1}",3.239332,0.022387,0.000049
"{1, 8, 10, 7, 6, 3, 4, 2, 9, 5, 1}",3.341915,"{1, 8, 6, 7, 3, 4, 2, 10, 5, 9, 1}",3.655060,0.093702,0.000044
"{1, 4, 3, 10, 2, 8, 5, 9, 6, 7, 1}",3.093717,"{1, 8, 2, 10, 3, 4, 7, 6, 9, 5, 1}",3.735957,0.207595,0.000045
"{1, 4, 10, 7, 2, 8, 9, 5, 3, 6, 1}",2.961639,"{1, 4, 10, 7, 2, 8, 9, 5, 3, 6, 1}",2.961639,0.000000,0.000043
"{1, 6, 9, 7, 4, 10, 2, 8, 5, 3, 1}",2.949308,"{1, 6, 9, 7, 4, 10, 2, 8, 5, 3, 1}",2.949308,0.000000,0.000044
