optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 7, 3, 2, 8, 10, 6, 9, 4, 5, 1}",2.651611,"{1, 4, 5, 9, 8, 10, 6, 7, 3, 2, 1}",3.167141,0.194421,0.000066
"{1, 10, 8, 5, 2, 7, 4, 3, 6, 9, 1}",3.108716,"{1, 10, 9, 6, 3, 4, 2, 7, 5, 8, 1}",3.320552,0.068142,0.000063
"{1, 10, 7, 4, 2, 9, 3, 6, 8, 5, 1}",2.649598,"{1, 10, 7, 4, 2, 9, 3, 6, 8, 5, 1}",2.649598,0.000000,0.000064
"{1, 9, 10, 6, 8, 2, 3, 7, 4, 5, 1}",2.696881,"{1, 4, 7, 3, 9, 10, 6, 8, 2, 5, 1}",3.045182,0.129149,0.000064
"{1, 2, 6, 10, 3, 5, 4, 7, 8, 9, 1}",2.783135,"{1, 9, 8, 4, 3, 5, 7, 10, 6, 2, 1}",3.057471,0.098571,0.000070
"{1, 7, 4, 10, 6, 8, 3, 5, 2, 9, 1}",3.400353,"{1, 9, 4, 10, 2, 5, 3, 8, 6, 7, 1}",4.038893,0.187787,0.000068
"{1, 5, 6, 8, 2, 10, 7, 4, 9, 3, 1}",2.324041,"{1, 5, 6, 8, 2, 10, 7, 4, 9, 3, 1}",2.324041,0.000000,0.000062
"{1, 8, 9, 7, 6, 10, 5, 4, 3, 2, 1}",3.166253,"{1, 8, 9, 2, 3, 5, 10, 6, 7, 4, 1}",3.734392,0.179436,0.000069
"{1, 10, 3, 4, 7, 9, 6, 8, 5, 2, 1}",2.586735,"{1, 2, 5, 6, 8, 9, 3, 7, 4, 10, 1}",2.689604,0.039768,0.000066
"{1, 4, 10, 5, 9, 3, 6, 2, 7, 8, 1}",3.173368,"{1, 8, 2, 3, 6, 7, 9, 5, 10, 4, 1}",3.566038,0.123739,0.000066
"{1, 5, 7, 6, 3, 9, 8, 2, 10, 4, 1}",2.907634,"{1, 5, 9, 8, 3, 6, 7, 2, 10, 4, 1}",3.573735,0.229087,0.000063
"{1, 6, 4, 5, 8, 9, 3, 7, 10, 2, 1}",2.720856,"{1, 8, 9, 2, 10, 7, 3, 4, 5, 6, 1}",3.094456,0.137310,0.000066
"{1, 5, 9, 10, 8, 3, 4, 2, 7, 6, 1}",2.662862,"{1, 6, 3, 8, 4, 7, 2, 10, 9, 5, 1}",2.757530,0.035551,0.000064
"{1, 8, 9, 7, 6, 10, 3, 5, 2, 4, 1}",2.343032,"{1, 8, 9, 7, 6, 10, 3, 5, 2, 4, 1}",2.343032,0.000000,0.000063
"{1, 4, 8, 10, 2, 7, 3, 5, 6, 9, 1}",2.599013,"{1, 9, 6, 5, 3, 7, 2, 10, 4, 8, 1}",2.618169,0.007370,0.000064
"{1, 7, 5, 3, 6, 4, 9, 10, 8, 2, 1}",2.734007,"{1, 7, 5, 9, 10, 2, 8, 6, 4, 3, 1}",3.474872,0.270981,0.000072
"{1, 8, 2, 4, 9, 7, 10, 6, 5, 3, 1}",3.006342,"{1, 8, 2, 3, 6, 4, 9, 7, 10, 5, 1}",4.146135,0.379129,0.000066
"{1, 10, 8, 2, 4, 3, 7, 9, 5, 6, 1}",3.147783,"{1, 10, 8, 2, 3, 4, 7, 5, 6, 9, 1}",3.283496,0.043114,0.000067
"{1, 3, 6, 10, 5, 8, 2, 7, 4, 9, 1}",3.181322,"{1, 9, 4, 7, 5, 10, 2, 8, 6, 3, 1}",3.431796,0.078733,0.000064
"{1, 9, 10, 6, 3, 5, 7, 2, 8, 4, 1}",2.458553,"{1, 9, 6, 10, 3, 2, 7, 5, 8, 4, 1}",2.983406,0.213480,0.000066
"{1, 8, 10, 6, 3, 4, 9, 7, 2, 5, 1}",3.295420,"{1, 9, 7, 2, 4, 5, 10, 3, 6, 8, 1}",4.268551,0.295298,0.000066
"{1, 7, 9, 6, 10, 3, 4, 5, 8, 2, 1}",2.444208,"{1, 7, 9, 4, 5, 2, 8, 3, 10, 6, 1}",3.269653,0.337715,0.000067
"{1, 9, 4, 2, 8, 6, 5, 3, 10, 7, 1}",3.048312,"{1, 8, 6, 4, 9, 2, 5, 3, 10, 7, 1}",3.194571,0.047980,0.000064
"{1, 10, 4, 9, 5, 3, 2, 8, 6, 7, 1}",3.154803,"{1, 10, 5, 3, 2, 8, 4, 9, 7, 6, 1}",3.875847,0.228554,0.000066
"{1, 9, 5, 8, 4, 7, 10, 6, 3, 2, 1}",2.778549,"{1, 9, 5, 8, 7, 10, 6, 3, 4, 2, 1}",3.167770,0.140081,0.000064
"{1, 4, 7, 3, 2, 8, 6, 9, 10, 5, 1}",2.760972,"{1, 4, 7, 9, 6, 8, 3, 2, 10, 5, 1}",3.060246,0.108394,0.000067
"{1, 6, 9, 8, 7, 10, 2, 4, 5, 3, 1}",2.395222,"{1, 6, 2, 4, 5, 9, 8, 10, 7, 3, 1}",2.894699,0.208531,0.000064
"{1, 6, 8, 7, 4, 10, 3, 2, 5, 9, 1}",2.973940,"{1, 8, 7, 10, 3, 2, 5, 4, 9, 6, 1}",3.680490,0.237580,0.000064
"{1, 5, 6, 4, 8, 10, 2, 9, 7, 3, 1}",3.029385,"{1, 3, 6, 5, 7, 9, 2, 10, 8, 4, 1}",3.449482,0.138674,0.000066
"{1, 9, 6, 5, 4, 2, 3, 8, 10, 7, 1}",2.515032,"{1, 7, 10, 8, 3, 2, 4, 5, 6, 9, 1}",2.515032,0.000000,0.000062
"{1, 6, 4, 10, 3, 9, 5, 2, 8, 7, 1}",2.447724,"{1, 8, 2, 5, 10, 9, 3, 4, 6, 7, 1}",2.790943,0.140219,0.000064
"{1, 7, 2, 10, 5, 6, 4, 9, 8, 3, 1}",3.087629,"{1, 7, 2, 3, 8, 9, 10, 5, 6, 4, 1}",3.953562,0.280452,0.000071
"{1, 2, 8, 9, 7, 6, 4, 3, 10, 5, 1}",2.475689,"{1, 5, 4, 3, 10, 6, 7, 9, 8, 2, 1}",2.607660,0.053307,0.000063
"{1, 5, 6, 3, 9, 10, 8, 2, 4, 7, 1}",2.810466,"{1, 7, 4, 2, 8, 5, 6, 10, 9, 3, 1}",3.178150,0.130827,0.000064
"{1, 6, 9, 2, 3, 4, 10, 8, 5, 7, 1}",2.763438,"{1, 6, 9, 2, 3, 4, 10, 8, 5, 7, 1}",2.763438,0.000000,0.000064
"{1, 3, 5, 7, 4, 9, 8, 10, 6, 2, 1}",2.732732,"{1, 2, 6, 8, 10, 9, 4, 7, 5, 3, 1}",2.806479,0.026986,0.000064
"{1, 2, 3, 10, 9, 5, 8, 4, 6, 7, 1}",3.449524,"{1, 7, 6, 5, 4, 8, 9, 3, 10, 2, 1}",3.901793,0.131111,0.000070
"{1, 7, 10, 3, 8, 9, 4, 6, 5, 2, 1}",2.981526,"{1, 5, 6, 4, 9, 8, 3, 7, 10, 2, 1}",3.285675,0.102011,0.000064
"{1, 7, 2, 4, 5, 3, 9, 10, 8, 6, 1}",2.918471,"{1, 6, 8, 10, 9, 3, 5, 7, 2, 4, 1}",3.164446,0.084282,0.000063
"{1, 3, 9, 8, 10, 2, 5, 7, 4, 6, 1}",3.121730,"{1, 6, 8, 10, 2, 5, 7, 4, 9, 3, 1}",3.352437,0.073903,0.000064
"{1, 10, 5, 8, 4, 6, 9, 2, 7, 3, 1}",3.359355,"{1, 3, 10, 5, 8, 7, 2, 9, 6, 4, 1}",3.945868,0.174591,0.000064
"{1, 3, 7, 6, 4, 2, 10, 5, 9, 8, 1}",2.310266,"{1, 8, 6, 4, 2, 10, 5, 9, 7, 3, 1}",2.861969,0.238805,0.000066
"{1, 3, 5, 6, 7, 10, 4, 9, 2, 8, 1}",2.793844,"{1, 8, 2, 9, 4, 10, 7, 6, 3, 5, 1}",2.952175,0.056672,0.000064
"{1, 7, 8, 9, 2, 10, 4, 5, 6, 3, 1}",2.203649,"{1, 3, 6, 5, 4, 10, 2, 9, 8, 7, 1}",2.203649,0.000000,0.000062
"{1, 7, 3, 6, 4, 5, 10, 8, 2, 9, 1}",2.885941,"{1, 9, 2, 10, 8, 5, 4, 6, 3, 7, 1}",2.939577,0.018585,0.000064
"{1, 9, 7, 5, 2, 6, 4, 8, 3, 10, 1}",2.332388,"{1, 10, 3, 7, 5, 8, 4, 6, 2, 9, 1}",2.783377,0.193359,0.000065
"{1, 9, 6, 3, 10, 7, 4, 2, 8, 5, 1}",3.000791,"{1, 9, 6, 10, 7, 5, 8, 2, 4, 3, 1}",4.007457,0.335467,0.000067
"{1, 5, 4, 3, 9, 8, 6, 10, 2, 7, 1}",2.538047,"{1, 7, 6, 4, 5, 9, 3, 8, 10, 2, 1}",2.811633,0.107794,0.000073
"{1, 5, 3, 2, 8, 6, 7, 10, 9, 4, 1}",2.600515,"{1, 5, 6, 7, 10, 9, 4, 8, 2, 3, 1}",2.808987,0.080166,0.000064
"{1, 5, 10, 6, 2, 4, 9, 8, 3, 7, 1}",3.299261,"{1, 5, 10, 2, 6, 4, 9, 8, 3, 7, 1}",3.368954,0.021124,0.000067
"{1, 5, 8, 3, 9, 10, 2, 7, 4, 6, 1}",3.566417,"{1, 6, 10, 4, 7, 2, 9, 3, 8, 5, 1}",3.661773,0.026737,0.000064
"{1, 2, 10, 7, 5, 9, 6, 3, 8, 4, 1}",2.374570,"{1, 4, 8, 3, 6, 2, 10, 7, 5, 9, 1}",2.472486,0.041235,0.000064
"{1, 6, 8, 2, 10, 3, 9, 4, 5, 7, 1}",3.036372,"{1, 2, 10, 7, 5, 4, 9, 3, 8, 6, 1}",3.280241,0.080316,0.000073
"{1, 6, 9, 7, 8, 2, 4, 3, 10, 5, 1}",3.004723,"{1, 6, 10, 5, 2, 8, 9, 7, 4, 3, 1}",3.589018,0.194459,0.000064
"{1, 5, 10, 3, 4, 8, 7, 9, 2, 6, 1}",2.550120,"{1, 6, 2, 9, 10, 4, 7, 8, 3, 5, 1}",2.729707,0.070423,0.000064
"{1, 7, 10, 9, 4, 8, 2, 6, 5, 3, 1}",2.976552,"{1, 6, 5, 7, 10, 9, 4, 8, 2, 3, 1}",3.290890,0.105605,0.000064
"{1, 4, 9, 3, 6, 10, 7, 2, 5, 8, 1}",2.837932,"{1, 3, 9, 4, 8, 6, 10, 7, 2, 5, 1}",3.382900,0.192030,0.000069
"{1, 7, 5, 2, 6, 9, 8, 10, 4, 3, 1}",3.210237,"{1, 7, 5, 10, 8, 9, 6, 2, 4, 3, 1}",3.833631,0.194189,0.000065
"{1, 9, 3, 2, 7, 4, 10, 5, 8, 6, 1}",2.820732,"{1, 6, 8, 5, 10, 4, 7, 2, 3, 9, 1}",2.820732,0.000000,0.000064
"{1, 6, 3, 7, 2, 8, 4, 5, 10, 9, 1}",2.736712,"{1, 9, 10, 5, 2, 8, 4, 6, 3, 7, 1}",3.530732,0.290136,0.000067
"{1, 3, 9, 4, 10, 5, 7, 8, 2, 6, 1}",3.355155,"{1, 4, 10, 5, 9, 3, 6, 8, 2, 7, 1}",4.020808,0.198397,0.000066
"{1, 3, 7, 10, 5, 4, 6, 2, 9, 8, 1}",2.651491,"{1, 8, 9, 2, 6, 4, 10, 7, 5, 3, 1}",2.776021,0.046966,0.000062
"{1, 7, 8, 9, 5, 2, 3, 10, 6, 4, 1}",3.133237,"{1, 7, 8, 9, 2, 3, 5, 10, 4, 6, 1}",3.268665,0.043223,0.000067
"{1, 7, 5, 4, 10, 2, 3, 9, 6, 8, 1}",2.626213,"{1, 5, 8, 6, 9, 3, 2, 10, 4, 7, 1}",2.714900,0.033770,0.000065
"{1, 10, 3, 7, 2, 4, 5, 8, 9, 6, 1}",2.864976,"{1, 10, 3, 2, 7, 5, 4, 8, 9, 6, 1}",3.149673,0.099371,0.000067
"{1, 8, 3, 4, 6, 7, 9, 10, 2, 5, 1}",2.900141,"{1, 2, 9, 10, 8, 3, 4, 6, 7, 5, 1}",3.662161,0.262753,0.000064
"{1, 8, 10, 5, 7, 9, 6, 2, 3, 4, 1}",2.019985,"{1, 8, 10, 5, 3, 7, 9, 6, 2, 4, 1}",2.318279,0.147671,0.000104
"{1, 5, 8, 9, 10, 7, 3, 4, 2, 6, 1}",2.966361,"{1, 6, 8, 9, 10, 7, 5, 3, 4, 2, 1}",3.576951,0.205838,0.000067
"{1, 5, 9, 3, 2, 6, 8, 7, 10, 4, 1}",3.084404,"{1, 10, 5, 9, 7, 8, 6, 2, 3, 4, 1}",3.456459,0.120624,0.000068
"{1, 5, 2, 7, 3, 8, 4, 10, 9, 6, 1}",2.999770,"{1, 6, 9, 10, 4, 8, 3, 7, 2, 5, 1}",2.999770,0.000000,0.000062
"{1, 4, 7, 10, 2, 8, 3, 9, 6, 5, 1}",2.882354,"{1, 5, 6, 9, 3, 8, 2, 10, 7, 4, 1}",2.882354,0.000000,0.000061
"{1, 9, 8, 6, 4, 3, 5, 10, 7, 2, 1}",2.956972,"{1, 9, 8, 6, 4, 7, 10, 5, 3, 2, 1}",3.035552,0.026575,0.000063
"{1, 10, 5, 2, 9, 6, 3, 4, 7, 8, 1}",2.844269,"{1, 8, 7, 6, 3, 9, 10, 5, 2, 4, 1}",3.148928,0.107113,0.000063
"{1, 5, 4, 9, 10, 3, 2, 7, 6, 8, 1}",2.858142,"{1, 8, 3, 2, 7, 6, 5, 10, 9, 4, 1}",3.453379,0.208260,0.000070
"{1, 10, 7, 6, 9, 3, 2, 4, 5, 8, 1}",3.292240,"{1, 10, 7, 6, 9, 8, 5, 4, 2, 3, 1}",3.573486,0.085427,0.000070
"{1, 2, 4, 6, 3, 5, 8, 9, 7, 10, 1}",3.289058,"{1, 10, 7, 9, 8, 5, 3, 6, 2, 4, 1}",3.299371,0.003136,0.000070
"{1, 4, 9, 3, 10, 5, 8, 6, 2, 7, 1}",2.687837,"{1, 7, 2, 6, 5, 8, 10, 3, 9, 4, 1}",2.745272,0.021368,0.000066
"{1, 8, 2, 5, 4, 6, 7, 10, 9, 3, 1}",3.352325,"{1, 3, 10, 9, 7, 6, 4, 5, 2, 8, 1}",3.593436,0.071923,0.000069
"{1, 7, 2, 8, 6, 10, 4, 3, 9, 5, 1}",2.886248,"{1, 7, 2, 8, 6, 10, 4, 3, 9, 5, 1}",2.886248,0.000000,0.000062
"{1, 2, 5, 7, 10, 4, 6, 8, 9, 3, 1}",2.787880,"{1, 8, 9, 3, 7, 10, 4, 6, 5, 2, 1}",3.440748,0.234181,0.000065
"{1, 5, 10, 6, 4, 7, 2, 3, 9, 8, 1}",2.961318,"{1, 4, 7, 8, 9, 3, 2, 6, 10, 5, 1}",3.700282,0.249539,0.000067
"{1, 4, 8, 6, 5, 2, 10, 9, 7, 3, 1}",2.327940,"{1, 4, 8, 7, 9, 6, 5, 2, 10, 3, 1}",2.655261,0.140605,0.000066
"{1, 3, 7, 4, 2, 9, 6, 5, 10, 8, 1}",2.437247,"{1, 8, 10, 5, 6, 9, 2, 4, 3, 7, 1}",2.712758,0.113042,0.000064
"{1, 10, 3, 8, 7, 5, 6, 9, 4, 2, 1}",2.801109,"{1, 4, 10, 6, 5, 7, 8, 3, 9, 2, 1}",3.084077,0.101020,0.000064
"{1, 4, 2, 9, 10, 8, 5, 3, 7, 6, 1}",2.128023,"{1, 6, 4, 2, 8, 5, 9, 10, 7, 3, 1}",2.726485,0.281229,0.000066
"{1, 9, 6, 4, 8, 5, 10, 7, 2, 3, 1}",2.405244,"{1, 3, 9, 6, 4, 8, 7, 10, 5, 2, 1}",2.703910,0.124173,0.000064
"{1, 4, 5, 9, 7, 6, 2, 3, 10, 8, 1}",2.876474,"{1, 10, 9, 7, 6, 2, 3, 8, 5, 4, 1}",3.028939,0.053004,0.000067
"{1, 3, 6, 4, 2, 5, 10, 9, 7, 8, 1}",2.858340,"{1, 8, 7, 9, 10, 5, 2, 6, 4, 3, 1}",2.916425,0.020321,0.000064
"{1, 3, 6, 5, 2, 7, 4, 8, 9, 10, 1}",3.281910,"{1, 10, 5, 2, 7, 8, 4, 9, 6, 3, 1}",3.673810,0.119412,0.000067
"{1, 8, 2, 5, 4, 10, 3, 7, 6, 9, 1}",2.183062,"{1, 6, 9, 8, 2, 5, 4, 10, 3, 7, 1}",2.293391,0.050538,0.000072
"{1, 10, 2, 7, 8, 3, 4, 5, 6, 9, 1}",3.445785,"{1, 10, 7, 8, 3, 5, 9, 6, 4, 2, 1}",4.437761,0.287881,0.000067
"{1, 3, 5, 9, 8, 6, 2, 7, 4, 10, 1}",2.926660,"{1, 10, 4, 7, 2, 6, 8, 9, 5, 3, 1}",2.926660,0.000000,0.000062
"{1, 7, 8, 5, 2, 3, 4, 6, 9, 10, 1}",2.897095,"{1, 10, 7, 9, 6, 3, 4, 2, 5, 8, 1}",3.279923,0.132142,0.000067
"{1, 4, 7, 10, 2, 5, 3, 9, 8, 6, 1}",3.120329,"{1, 6, 9, 3, 8, 5, 2, 10, 7, 4, 1}",3.334306,0.068575,0.000067
"{1, 9, 2, 5, 7, 3, 4, 10, 8, 6, 1}",3.213445,"{1, 9, 2, 5, 3, 7, 10, 4, 8, 6, 1}",3.320881,0.033433,0.000063
"{1, 8, 4, 5, 10, 6, 3, 2, 7, 9, 1}",3.087919,"{1, 9, 3, 2, 7, 6, 10, 5, 4, 8, 1}",3.277390,0.061359,0.000062
"{1, 8, 10, 3, 5, 2, 6, 9, 7, 4, 1}",2.551012,"{1, 9, 4, 7, 6, 2, 3, 5, 10, 8, 1}",2.823900,0.106973,0.000064
"{1, 2, 10, 4, 3, 9, 8, 6, 5, 7, 1}",2.912816,"{1, 7, 6, 8, 9, 2, 10, 3, 4, 5, 1}",3.877373,0.331143,0.000067
"{1, 2, 8, 6, 9, 7, 3, 5, 4, 10, 1}",3.258845,"{1, 2, 8, 6, 9, 7, 3, 5, 4, 10, 1}",3.258845,0.000000,0.000064
"{1, 10, 3, 5, 7, 8, 2, 6, 9, 4, 1}",2.650959,"{1, 9, 10, 3, 5, 7, 8, 2, 6, 4, 1}",2.771853,0.045604,0.000067
"{1, 9, 3, 10, 7, 2, 5, 4, 6, 8, 1}",2.211337,"{1, 9, 8, 5, 4, 6, 7, 10, 3, 2, 1}",2.659242,0.202549,0.000067
"{1, 2, 7, 6, 5, 10, 8, 9, 4, 3, 1}",2.730638,"{1, 3, 7, 5, 6, 10, 8, 9, 4, 2, 1}",2.946488,0.079047,0.000067
"{1, 2, 6, 10, 3, 9, 4, 8, 5, 7, 1}",2.607400,"{1, 7, 5, 8, 4, 9, 3, 10, 6, 2, 1}",2.607400,0.000000,0.000062
"{1, 8, 7, 2, 3, 10, 4, 6, 9, 5, 1}",2.765969,"{1, 8, 7, 2, 3, 10, 4, 6, 9, 5, 1}",2.765969,0.000000,0.000062
"{1, 4, 2, 5, 8, 10, 6, 9, 3, 7, 1}",3.166317,"{1, 7, 3, 4, 9, 6, 10, 8, 5, 2, 1}",3.211281,0.014201,0.000067
"{1, 5, 9, 7, 6, 3, 2, 4, 8, 10, 1}",3.375841,"{1, 10, 4, 8, 2, 9, 7, 6, 3, 5, 1}",3.907898,0.157607,0.000073
"{1, 6, 2, 7, 4, 9, 5, 3, 10, 8, 1}",3.182669,"{1, 6, 8, 5, 10, 3, 9, 4, 7, 2, 1}",3.403392,0.069351,0.000067
"{1, 5, 9, 8, 2, 4, 7, 3, 10, 6, 1}",3.238747,"{1, 6, 10, 3, 4, 7, 2, 8, 9, 5, 1}",3.375154,0.042117,0.000065
"{1, 9, 10, 5, 3, 8, 6, 7, 4, 2, 1}",2.709715,"{1, 9, 8, 6, 4, 7, 5, 3, 10, 2, 1}",2.960080,0.092395,0.000068
"{1, 8, 9, 3, 10, 7, 4, 5, 6, 2, 1}",2.692526,"{1, 9, 10, 4, 7, 6, 5, 3, 8, 2, 1}",3.223868,0.197339,0.000067
"{1, 6, 4, 10, 3, 5, 7, 8, 9, 2, 1}",2.737280,"{1, 2, 8, 9, 4, 10, 3, 5, 7, 6, 1}",3.079235,0.124925,0.000064
"{1, 9, 10, 8, 4, 7, 2, 3, 5, 6, 1}",3.169828,"{1, 8, 10, 9, 2, 3, 4, 7, 5, 6, 1}",4.056357,0.279677,0.000064
"{1, 4, 3, 7, 5, 6, 9, 8, 2, 10, 1}",2.520434,"{1, 10, 8, 9, 2, 6, 5, 7, 3, 4, 1}",2.670553,0.059561,0.000067
"{1, 9, 7, 6, 10, 8, 4, 5, 3, 2, 1}",2.877328,"{1, 9, 4, 8, 10, 6, 7, 5, 3, 2, 1}",3.077251,0.069482,0.000062
"{1, 7, 8, 2, 4, 6, 3, 9, 10, 5, 1}",2.966100,"{1, 7, 8, 2, 4, 6, 3, 10, 9, 5, 1}",3.113205,0.049596,0.000065
"{1, 7, 4, 9, 3, 2, 10, 5, 8, 6, 1}",3.074476,"{1, 7, 9, 4, 3, 2, 10, 5, 8, 6, 1}",3.160268,0.027904,0.000064
"{1, 9, 2, 7, 6, 5, 8, 4, 3, 10, 1}",3.825964,"{1, 9, 5, 8, 4, 3, 10, 6, 7, 2, 1}",4.408809,0.152339,0.000064
"{1, 4, 6, 7, 3, 9, 10, 2, 8, 5, 1}",2.923431,"{1, 7, 10, 2, 9, 3, 5, 8, 6, 4, 1}",3.361371,0.149803,0.000069
"{1, 3, 6, 10, 5, 7, 4, 9, 2, 8, 1}",3.001461,"{1, 6, 10, 8, 2, 9, 5, 4, 7, 3, 1}",3.835342,0.277825,0.000067
"{1, 8, 9, 5, 7, 3, 2, 6, 10, 4, 1}",3.124171,"{1, 8, 10, 4, 9, 7, 5, 6, 2, 3, 1}",3.849593,0.232197,0.000064
"{1, 7, 8, 10, 3, 4, 9, 2, 6, 5, 1}",2.463042,"{1, 5, 7, 8, 10, 3, 4, 9, 2, 6, 1}",2.538260,0.030539,0.000063
"{1, 8, 4, 2, 3, 7, 6, 5, 9, 10, 1}",2.528312,"{1, 4, 8, 5, 6, 7, 3, 2, 9, 10, 1}",2.915982,0.153332,0.000066
"{1, 5, 7, 2, 10, 4, 3, 8, 6, 9, 1}",2.713300,"{1, 9, 7, 2, 10, 4, 3, 8, 6, 5, 1}",2.824137,0.040850,0.000065
"{1, 7, 8, 4, 10, 9, 2, 3, 6, 5, 1}",2.837006,"{1, 3, 6, 5, 9, 10, 8, 7, 4, 2, 1}",3.412712,0.202927,0.000067
"{1, 8, 2, 10, 5, 6, 7, 9, 4, 3, 1}",2.446805,"{1, 8, 2, 10, 5, 6, 7, 9, 4, 3, 1}",2.446805,0.000000,0.000062
"{1, 2, 9, 7, 6, 4, 8, 5, 10, 3, 1}",2.037754,"{1, 2, 9, 7, 6, 4, 8, 5, 10, 3, 1}",2.037754,0.000000,0.000064
"{1, 9, 4, 10, 2, 5, 3, 7, 8, 6, 1}",2.548597,"{1, 7, 8, 6, 10, 2, 5, 3, 4, 9, 1}",2.827836,0.109566,0.000073
"{1, 7, 4, 9, 3, 2, 10, 6, 5, 8, 1}",2.921085,"{1, 8, 5, 6, 10, 2, 3, 9, 4, 7, 1}",2.921085,0.000000,0.000064
"{1, 4, 2, 7, 5, 6, 3, 9, 10, 8, 1}",2.719100,"{1, 8, 10, 9, 3, 6, 5, 7, 2, 4, 1}",2.719100,0.000000,0.000065
"{1, 7, 4, 6, 2, 3, 8, 5, 9, 10, 1}",2.998931,"{1, 7, 4, 6, 2, 3, 10, 5, 9, 8, 1}",3.391938,0.131049,0.000069
"{1, 3, 2, 4, 7, 6, 9, 5, 10, 8, 1}",2.723168,"{1, 8, 10, 5, 9, 6, 7, 4, 2, 3, 1}",2.723168,0.000000,0.000061
"{1, 10, 4, 7, 3, 8, 9, 6, 2, 5, 1}",3.136109,"{1, 5, 2, 6, 9, 8, 3, 7, 4, 10, 1}",3.136109,0.000000,0.000062
"{1, 10, 5, 6, 7, 4, 9, 3, 2, 8, 1}",2.740997,"{1, 3, 2, 8, 10, 5, 6, 7, 4, 9, 1}",2.828265,0.031838,0.000064
"{1, 3, 9, 2, 7, 6, 4, 10, 5, 8, 1}",2.825214,"{1, 8, 5, 10, 4, 6, 2, 7, 9, 3, 1}",2.898529,0.025950,0.000067
"{1, 5, 9, 2, 10, 7, 8, 3, 6, 4, 1}",1.935337,"{1, 4, 6, 3, 8, 7, 10, 2, 9, 5, 1}",1.935337,0.000000,0.000064
"{1, 5, 8, 10, 9, 4, 7, 3, 2, 6, 1}",2.857231,"{1, 6, 5, 8, 10, 9, 4, 7, 2, 3, 1}",3.024064,0.058390,0.000067
"{1, 7, 8, 9, 2, 5, 4, 6, 3, 10, 1}",3.666295,"{1, 10, 7, 8, 9, 2, 5, 6, 4, 3, 1}",3.786785,0.032864,0.000067
"{1, 10, 7, 8, 4, 2, 5, 3, 6, 9, 1}",2.977662,"{1, 10, 6, 3, 5, 2, 4, 8, 7, 9, 1}",3.229057,0.084427,0.000063
"{1, 10, 7, 4, 8, 6, 5, 3, 9, 2, 1}",3.061833,"{1, 10, 7, 5, 2, 6, 4, 8, 9, 3, 1}",3.848077,0.256788,0.000069
"{1, 2, 7, 9, 4, 10, 6, 3, 8, 5, 1}",3.331357,"{1, 5, 8, 3, 6, 10, 4, 7, 9, 2, 1}",3.550508,0.065784,0.000066
"{1, 3, 8, 2, 4, 9, 5, 6, 7, 10, 1}",3.190188,"{1, 10, 6, 7, 5, 9, 4, 8, 2, 3, 1}",3.364638,0.054683,0.000067
"{1, 9, 10, 3, 2, 5, 7, 6, 4, 8, 1}",2.481011,"{1, 9, 10, 3, 7, 5, 2, 6, 4, 8, 1}",2.901575,0.169513,0.000064
"{1, 2, 9, 3, 8, 7, 10, 6, 5, 4, 1}",2.869245,"{1, 5, 4, 6, 10, 7, 8, 3, 9, 2, 1}",2.895573,0.009176,0.000070
"{1, 2, 3, 10, 5, 9, 6, 4, 8, 7, 1}",2.840778,"{1, 7, 5, 10, 3, 9, 6, 4, 8, 2, 1}",2.961753,0.042585,0.000062
"{1, 7, 4, 8, 6, 2, 10, 3, 9, 5, 1}",2.391984,"{1, 7, 4, 10, 8, 6, 2, 3, 9, 5, 1}",2.461360,0.029004,0.000066
"{1, 6, 5, 7, 10, 9, 2, 3, 8, 4, 1}",2.793891,"{1, 8, 3, 9, 2, 4, 10, 7, 5, 6, 1}",3.372182,0.206984,0.000065
"{1, 2, 7, 6, 4, 5, 3, 10, 9, 8, 1}",3.198250,"{1, 7, 6, 4, 9, 10, 3, 5, 2, 8, 1}",3.836745,0.199639,0.000067
"{1, 5, 10, 2, 6, 7, 4, 8, 3, 9, 1}",3.048491,"{1, 9, 2, 6, 7, 4, 10, 8, 3, 5, 1}",3.160682,0.036802,0.000064
"{1, 3, 7, 5, 2, 8, 10, 4, 6, 9, 1}",3.032878,"{1, 9, 2, 5, 7, 8, 10, 4, 6, 3, 1}",3.543293,0.168294,0.000070
"{1, 9, 4, 8, 2, 10, 6, 7, 3, 5, 1}",2.452690,"{1, 5, 3, 7, 6, 10, 2, 8, 4, 9, 1}",2.452690,0.000000,0.000068
"{1, 6, 8, 3, 7, 10, 5, 2, 9, 4, 1}",2.994962,"{1, 8, 7, 2, 5, 3, 10, 6, 9, 4, 1}",3.569388,0.191797,0.000074
"{1, 6, 9, 8, 7, 10, 4, 5, 2, 3, 1}",2.712432,"{1, 3, 9, 8, 7, 10, 4, 5, 2, 6, 1}",2.808487,0.035413,0.000071
"{1, 3, 9, 7, 4, 8, 5, 10, 2, 6, 1}",2.688732,"{1, 3, 9, 7, 4, 8, 5, 10, 2, 6, 1}",2.688732,0.000000,0.000076
"{1, 7, 4, 10, 5, 3, 6, 8, 2, 9, 1}",3.116510,"{1, 9, 2, 6, 8, 5, 3, 10, 4, 7, 1}",3.214256,0.031364,0.000070
"{1, 3, 4, 2, 6, 10, 5, 8, 7, 9, 1}",2.666038,"{1, 9, 8, 7, 10, 5, 6, 2, 4, 3, 1}",2.937998,0.102009,0.000067
