optimal_tour,optimal_tour_length,nearest_neighbor_tour,nearest_neighbor_tour_length,score,time
"{1, 9, 6, 5, 8, 10, 7, 4, 2, 3, 1}",3.095179,"{1, 3, 2, 4, 6, 9, 5, 8, 10, 7, 1}",3.535008,0.142101,0.000017
"{1, 9, 5, 8, 10, 2, 7, 6, 4, 3, 1}",2.175517,"{1, 3, 4, 9, 5, 6, 8, 10, 7, 2, 1}",2.744356,0.261473,0.000017
"{1, 6, 7, 10, 2, 5, 9, 8, 3, 4, 1}",2.899857,"{1, 6, 7, 10, 2, 5, 9, 8, 3, 4, 1}",2.899857,0.000000,0.000018
"{1, 7, 9, 10, 8, 3, 6, 4, 2, 5, 1}",3.545768,"{1, 5, 7, 9, 10, 8, 4, 6, 2, 3, 1}",4.095606,0.155069,0.000018
"{1, 6, 3, 5, 4, 9, 10, 2, 8, 7, 1}",3.043106,"{1, 7, 8, 2, 10, 9, 4, 5, 3, 6, 1}",3.043106,0.000000,0.000018
"{1, 3, 2, 5, 10, 6, 8, 4, 7, 9, 1}",3.299096,"{1, 3, 10, 9, 5, 2, 6, 8, 4, 7, 1}",3.653538,0.107436,0.000018
"{1, 7, 6, 9, 4, 8, 2, 5, 10, 3, 1}",2.911351,"{1, 7, 6, 9, 4, 8, 3, 10, 5, 2, 1}",3.665740,0.259120,0.000018
"{1, 9, 6, 3, 10, 8, 7, 5, 4, 2, 1}",2.572988,"{1, 9, 2, 4, 6, 3, 8, 7, 10, 5, 1}",2.885198,0.121342,0.000018
"{1, 6, 5, 8, 7, 10, 2, 3, 4, 9, 1}",2.918076,"{1, 9, 3, 4, 2, 10, 7, 8, 5, 6, 1}",2.938107,0.006864,0.000018
"{1, 2, 8, 4, 9, 3, 10, 5, 7, 6, 1}",3.482062,"{1, 6, 7, 5, 10, 9, 4, 8, 3, 2, 1}",4.127222,0.185281,0.000018
"{1, 10, 6, 5, 7, 9, 2, 3, 4, 8, 1}",3.083625,"{1, 8, 4, 3, 2, 9, 7, 5, 6, 10, 1}",3.083626,0.000000,0.000018
"{1, 10, 3, 9, 7, 5, 8, 6, 2, 4, 1}",2.797179,"{1, 4, 10, 7, 9, 5, 8, 6, 2, 3, 1}",3.267426,0.168115,0.000018
"{1, 3, 8, 2, 4, 6, 5, 10, 9, 7, 1}",2.867475,"{1, 7, 9, 10, 6, 4, 3, 8, 2, 5, 1}",3.271988,0.141070,0.000018
"{1, 5, 7, 3, 2, 6, 4, 10, 8, 9, 1}",2.593084,"{1, 5, 9, 8, 10, 4, 6, 2, 7, 3, 1}",3.110519,0.199544,0.000018
"{1, 7, 2, 10, 9, 6, 4, 3, 5, 8, 1}",3.310739,"{1, 7, 2, 9, 10, 6, 4, 3, 5, 8, 1}",3.451056,0.042382,0.000019
"{1, 2, 7, 4, 6, 10, 5, 3, 8, 9, 1}",2.819573,"{1, 9, 8, 10, 6, 4, 5, 3, 7, 2, 1}",3.261156,0.156613,0.000018
"{1, 6, 7, 9, 3, 5, 2, 8, 4, 10, 1}",3.587085,"{1, 6, 5, 3, 9, 7, 8, 4, 10, 2, 1}",4.552453,0.269123,0.000018
"{1, 6, 7, 10, 2, 4, 9, 5, 8, 3, 1}",2.810623,"{1, 3, 8, 5, 4, 9, 2, 10, 7, 6, 1}",2.820919,0.003663,0.000017
"{1, 3, 8, 6, 10, 2, 5, 9, 4, 7, 1}",2.946412,"{1, 3, 2, 10, 8, 6, 5, 4, 7, 9, 1}",3.409149,0.157051,0.000018
"{1, 2, 7, 6, 9, 5, 8, 10, 4, 3, 1}",3.389896,"{1, 3, 10, 4, 9, 6, 7, 5, 8, 2, 1}",3.919887,0.156345,0.000017
"{1, 2, 3, 7, 4, 9, 8, 5, 6, 10, 1}",3.064923,"{1, 2, 10, 6, 5, 8, 9, 7, 4, 3, 1}",3.360820,0.096543,0.000017
"{1, 6, 4, 2, 3, 5, 9, 10, 8, 7, 1}",3.310754,"{1, 6, 4, 8, 10, 7, 2, 3, 5, 9, 1}",4.001197,0.208546,0.000018
"{1, 3, 2, 6, 10, 4, 8, 7, 9, 5, 1}",2.143933,"{1, 3, 2, 10, 6, 4, 8, 7, 9, 5, 1}",2.207808,0.029793,0.000017
"{1, 10, 3, 7, 2, 6, 9, 5, 8, 4, 1}",2.627275,"{1, 4, 10, 3, 7, 2, 6, 9, 5, 8, 1}",2.686305,0.022468,0.000018
"{1, 5, 6, 8, 4, 3, 2, 7, 10, 9, 1}",3.835433,"{1, 9, 10, 5, 6, 8, 4, 3, 2, 7, 1}",4.399944,0.147183,0.000018
"{1, 10, 6, 4, 7, 8, 3, 5, 2, 9, 1}",2.941084,"{1, 9, 8, 7, 4, 6, 10, 5, 2, 3, 1}",3.335313,0.134042,0.000018
"{1, 9, 7, 2, 3, 6, 10, 4, 8, 5, 1}",2.804183,"{1, 5, 9, 7, 10, 3, 6, 2, 4, 8, 1}",3.256761,0.161394,0.000018
"{1, 6, 3, 4, 8, 7, 2, 5, 9, 10, 1}",2.698337,"{1, 10, 5, 2, 9, 8, 7, 4, 3, 6, 1}",2.978095,0.103678,0.000017
"{1, 4, 3, 10, 9, 8, 6, 5, 7, 2, 1}",3.211590,"{1, 3, 4, 10, 9, 8, 6, 5, 7, 2, 1}",3.300983,0.027835,0.000018
"{1, 8, 3, 5, 6, 7, 9, 10, 2, 4, 1}",2.948265,"{1, 4, 10, 2, 9, 3, 6, 5, 7, 8, 1}",3.680571,0.248386,0.000018
"{1, 10, 2, 6, 5, 3, 4, 9, 7, 8, 1}",2.187969,"{1, 10, 8, 7, 9, 4, 3, 5, 2, 6, 1}",2.509672,0.147032,0.000018
"{1, 9, 3, 4, 6, 5, 7, 10, 8, 2, 1}",2.041118,"{1, 9, 2, 8, 5, 7, 10, 6, 4, 3, 1}",2.180101,0.068091,0.000018
"{1, 5, 4, 10, 9, 3, 7, 6, 2, 8, 1}",2.890532,"{1, 8, 2, 6, 7, 5, 10, 4, 9, 3, 1}",3.076320,0.064275,0.000018
"{1, 9, 4, 5, 7, 8, 3, 6, 10, 2, 1}",3.102266,"{1, 2, 9, 4, 5, 7, 8, 3, 6, 10, 1}",3.105134,0.000924,0.000018
"{1, 7, 3, 9, 8, 2, 6, 4, 5, 10, 1}",2.937762,"{1, 4, 5, 6, 8, 2, 9, 7, 3, 10, 1}",3.247653,0.105485,0.000018
"{1, 2, 8, 6, 4, 5, 7, 10, 3, 9, 1}",3.160498,"{1, 2, 8, 9, 10, 3, 7, 5, 4, 6, 1}",3.280943,0.038110,0.000018
"{1, 7, 5, 3, 6, 4, 10, 9, 2, 8, 1}",2.528965,"{1, 7, 5, 3, 10, 6, 4, 9, 2, 8, 1}",2.645260,0.045985,0.000018
"{1, 4, 6, 5, 7, 8, 10, 2, 9, 3, 1}",2.969799,"{1, 3, 10, 8, 6, 5, 7, 9, 2, 4, 1}",3.437506,0.157488,0.000017
"{1, 7, 2, 10, 6, 3, 4, 5, 8, 9, 1}",2.404158,"{1, 7, 9, 8, 5, 4, 3, 2, 10, 6, 1}",2.666483,0.109113,0.000018
"{1, 7, 6, 5, 8, 10, 3, 4, 2, 9, 1}",3.066891,"{1, 7, 6, 5, 8, 10, 3, 4, 2, 9, 1}",3.066891,0.000000,0.000018
"{1, 4, 6, 3, 2, 8, 7, 10, 5, 9, 1}",3.308907,"{1, 5, 9, 7, 4, 6, 3, 8, 2, 10, 1}",3.777208,0.141527,0.000018
"{1, 2, 8, 3, 7, 4, 10, 9, 6, 5, 1}",3.155056,"{1, 5, 2, 8, 3, 7, 4, 6, 9, 10, 1}",3.475093,0.101437,0.000017
"{1, 3, 4, 10, 6, 8, 2, 5, 7, 9, 1}",2.856982,"{1, 3, 4, 10, 8, 2, 9, 7, 5, 6, 1}",3.442800,0.205048,0.000018
"{1, 7, 3, 5, 4, 6, 9, 2, 10, 8, 1}",2.897672,"{1, 7, 5, 3, 4, 6, 9, 2, 10, 8, 1}",3.086182,0.065056,0.000018
"{1, 4, 10, 9, 7, 3, 8, 5, 2, 6, 1}",2.913843,"{1, 6, 2, 5, 10, 9, 7, 3, 8, 4, 1}",3.150623,0.081260,0.000018
"{1, 7, 8, 6, 9, 4, 2, 10, 3, 5, 1}",2.796427,"{1, 7, 8, 6, 9, 4, 2, 10, 5, 3, 1}",2.826584,0.010784,0.000019
"{1, 7, 10, 8, 4, 2, 3, 6, 9, 5, 1}",2.583811,"{1, 5, 9, 6, 3, 2, 4, 8, 10, 7, 1}",2.583811,0.000000,0.000018
"{1, 10, 3, 7, 8, 6, 4, 9, 5, 2, 1}",2.546383,"{1, 2, 8, 7, 3, 10, 5, 9, 4, 6, 1}",2.893051,0.136141,0.000017
"{1, 9, 6, 2, 3, 4, 10, 7, 8, 5, 1}",2.745736,"{1, 5, 2, 6, 9, 3, 8, 7, 10, 4, 1}",3.265989,0.189477,0.000018
"{1, 10, 3, 4, 9, 8, 7, 6, 5, 2, 1}",2.738130,"{1, 10, 3, 6, 5, 2, 7, 4, 9, 8, 1}",3.125149,0.141344,0.000017
"{1, 6, 10, 3, 5, 8, 4, 2, 7, 9, 1}",3.101929,"{1, 6, 5, 8, 4, 2, 7, 9, 3, 10, 1}",3.783318,0.219666,0.000018
"{1, 5, 8, 2, 10, 7, 6, 4, 9, 3, 1}",2.871094,"{1, 3, 9, 10, 7, 6, 4, 2, 8, 5, 1}",3.083007,0.073809,0.000017
"{1, 7, 10, 2, 6, 5, 4, 9, 3, 8, 1}",2.714148,"{1, 8, 2, 10, 7, 5, 4, 9, 6, 3, 1}",3.080559,0.135000,0.000018
"{1, 3, 4, 9, 8, 7, 5, 6, 10, 2, 1}",3.084262,"{1, 2, 10, 6, 5, 8, 9, 4, 3, 7, 1}",4.358121,0.413019,0.000018
"{1, 8, 10, 6, 7, 4, 5, 2, 3, 9, 1}",2.255693,"{1, 9, 8, 3, 10, 5, 6, 7, 4, 2, 1}",2.459904,0.090532,0.000018
"{1, 4, 2, 3, 10, 5, 6, 9, 8, 7, 1}",2.045943,"{1, 4, 2, 3, 10, 5, 9, 6, 7, 8, 1}",2.201283,0.075926,0.000017
"{1, 2, 7, 6, 8, 9, 10, 5, 4, 3, 1}",2.670995,"{1, 2, 7, 3, 4, 5, 10, 9, 8, 6, 1}",2.827079,0.058437,0.000018
"{1, 8, 10, 9, 6, 3, 2, 7, 5, 4, 1}",2.593524,"{1, 4, 8, 10, 9, 6, 2, 7, 5, 3, 1}",3.164365,0.220103,0.000018
"{1, 9, 4, 5, 2, 8, 10, 3, 6, 7, 1}",2.462934,"{1, 9, 7, 3, 6, 10, 8, 2, 5, 4, 1}",2.515518,0.021350,0.000018
"{1, 3, 8, 10, 5, 6, 7, 2, 9, 4, 1}",3.194934,"{1, 4, 9, 2, 7, 6, 5, 10, 8, 3, 1}",3.194934,0.000000,0.000018
"{1, 10, 3, 8, 4, 2, 9, 7, 5, 6, 1}",2.954344,"{1, 6, 5, 7, 9, 2, 8, 4, 3, 10, 1}",2.963311,0.003035,0.000018
"{1, 3, 10, 5, 2, 9, 7, 4, 8, 6, 1}",2.529388,"{1, 6, 3, 10, 5, 2, 9, 7, 4, 8, 1}",2.579797,0.019929,0.000018
"{1, 2, 7, 4, 6, 5, 8, 9, 3, 10, 1}",3.312557,"{1, 2, 7, 10, 3, 9, 8, 5, 6, 4, 1}",3.793932,0.145318,0.000018
"{1, 9, 3, 4, 5, 7, 2, 6, 8, 10, 1}",3.189506,"{1, 3, 4, 9, 10, 8, 6, 2, 7, 5, 1}",3.465225,0.086446,0.000018
"{1, 7, 8, 6, 3, 4, 5, 9, 10, 2, 1}",2.877722,"{1, 2, 4, 5, 3, 7, 6, 8, 9, 10, 1}",3.451179,0.199275,0.000017
"{1, 3, 10, 4, 5, 7, 9, 8, 6, 2, 1}",2.533008,"{1, 2, 3, 10, 4, 5, 7, 9, 8, 6, 1}",2.592724,0.023575,0.000018
"{1, 9, 8, 3, 5, 2, 7, 4, 10, 6, 1}",3.053481,"{1, 8, 9, 2, 7, 4, 6, 10, 3, 5, 1}",3.900007,0.277233,0.000018
"{1, 8, 2, 7, 9, 10, 3, 6, 5, 4, 1}",3.570062,"{1, 4, 5, 6, 7, 9, 10, 2, 8, 3, 1}",4.767831,0.335504,0.000018
"{1, 2, 8, 5, 6, 7, 3, 9, 4, 10, 1}",2.725677,"{1, 2, 8, 5, 6, 4, 10, 9, 7, 3, 1}",2.995279,0.098912,0.000018
"{1, 9, 7, 10, 4, 3, 2, 6, 5, 8, 1}",2.868113,"{1, 8, 5, 7, 10, 2, 4, 3, 6, 9, 1}",3.237129,0.128662,0.000018
"{1, 10, 4, 3, 8, 7, 2, 5, 6, 9, 1}",3.470249,"{1, 9, 5, 2, 7, 8, 3, 4, 10, 6, 1}",3.555415,0.024542,0.000018
"{1, 6, 2, 4, 10, 3, 8, 9, 7, 5, 1}",2.386781,"{1, 5, 7, 9, 10, 3, 8, 2, 4, 6, 1}",2.518306,0.055105,0.000017
"{1, 6, 7, 8, 5, 3, 9, 10, 4, 2, 1}",2.491598,"{1, 2, 6, 7, 8, 5, 3, 9, 4, 10, 1}",2.744215,0.101387,0.000018
"{1, 9, 6, 3, 10, 2, 5, 8, 7, 4, 1}",2.428676,"{1, 4, 7, 8, 5, 10, 3, 6, 9, 2, 1}",3.348123,0.378579,0.000018
"{1, 3, 8, 5, 4, 9, 6, 10, 2, 7, 1}",2.949273,"{1, 3, 4, 9, 6, 5, 8, 2, 10, 7, 1}",3.390996,0.149774,0.000018
"{1, 4, 2, 5, 6, 9, 8, 7, 10, 3, 1}",3.232483,"{1, 4, 3, 10, 5, 6, 9, 7, 8, 2, 1}",3.607019,0.115866,0.000018
"{1, 2, 10, 3, 6, 5, 4, 7, 9, 8, 1}",3.126401,"{1, 2, 10, 3, 6, 5, 4, 7, 9, 8, 1}",3.126401,0.000000,0.000018
"{1, 5, 8, 3, 7, 2, 4, 9, 10, 6, 1}",2.444397,"{1, 6, 10, 5, 8, 3, 7, 2, 4, 9, 1}",2.651561,0.084751,0.000018
"{1, 9, 10, 4, 7, 3, 2, 5, 8, 6, 1}",2.751712,"{1, 9, 4, 10, 7, 8, 5, 2, 3, 6, 1}",2.888245,0.049617,0.000017
"{1, 7, 6, 9, 10, 8, 4, 5, 2, 3, 1}",3.259308,"{1, 3, 2, 9, 10, 8, 4, 5, 6, 7, 1}",3.666226,0.124848,0.000017
"{1, 3, 10, 5, 6, 9, 7, 2, 8, 4, 1}",2.612672,"{1, 4, 2, 8, 7, 9, 5, 10, 6, 3, 1}",2.953486,0.130446,0.000017
"{1, 6, 3, 5, 9, 8, 10, 4, 7, 2, 1}",2.762197,"{1, 2, 7, 10, 8, 9, 4, 6, 3, 5, 1}",3.135152,0.135021,0.000018
"{1, 5, 3, 4, 7, 6, 10, 8, 2, 9, 1}",3.439787,"{1, 5, 4, 3, 9, 2, 10, 6, 7, 8, 1}",4.143741,0.204650,0.000018
"{1, 10, 9, 4, 7, 6, 5, 2, 3, 8, 1}",2.598450,"{1, 8, 3, 2, 5, 6, 7, 4, 9, 10, 1}",2.598450,0.000000,0.000017
"{1, 10, 8, 7, 2, 9, 5, 4, 6, 3, 1}",2.844670,"{1, 10, 8, 2, 7, 9, 5, 4, 3, 6, 1}",2.931105,0.030385,0.000018
"{1, 7, 3, 6, 5, 10, 9, 8, 2, 4, 1}",2.529840,"{1, 9, 10, 5, 6, 7, 3, 4, 2, 8, 1}",2.845732,0.124867,0.000018
"{1, 2, 7, 10, 6, 3, 5, 4, 9, 8, 1}",3.475660,"{1, 8, 9, 4, 5, 3, 6, 10, 7, 2, 1}",3.475660,0.000000,0.000018
"{1, 9, 2, 6, 4, 7, 5, 8, 10, 3, 1}",2.849574,"{1, 9, 2, 10, 3, 7, 4, 5, 8, 6, 1}",3.400506,0.193339,0.000018
"{1, 4, 7, 3, 5, 6, 2, 9, 8, 10, 1}",3.361087,"{1, 4, 7, 3, 5, 6, 2, 9, 8, 10, 1}",3.361087,0.000000,0.000018
"{1, 10, 7, 2, 5, 6, 3, 4, 9, 8, 1}",3.313489,"{1, 10, 7, 9, 2, 5, 6, 3, 4, 8, 1}",3.331861,0.005545,0.000018
"{1, 8, 3, 6, 5, 4, 10, 9, 7, 2, 1}",2.692300,"{1, 8, 6, 3, 5, 4, 10, 9, 7, 2, 1}",2.691350,-0.000353,0.000018
"{1, 5, 8, 3, 4, 10, 7, 2, 9, 6, 1}",3.328634,"{1, 6, 9, 2, 7, 10, 3, 4, 8, 5, 1}",3.447283,0.035645,0.000018
"{1, 10, 7, 9, 3, 6, 2, 8, 4, 5, 1}",2.642019,"{1, 4, 2, 8, 6, 10, 7, 9, 3, 5, 1}",3.068334,0.161359,0.000018
"{1, 3, 2, 10, 7, 9, 4, 5, 8, 6, 1}",2.842969,"{1, 3, 2, 7, 10, 9, 4, 6, 8, 5, 1}",3.151299,0.108453,0.000018
"{1, 7, 9, 10, 5, 8, 3, 4, 6, 2, 1}",3.158958,"{1, 2, 6, 8, 3, 4, 5, 7, 9, 10, 1}",3.573271,0.131155,0.000018
"{1, 8, 2, 10, 5, 7, 9, 6, 4, 3, 1}",2.239642,"{1, 8, 2, 10, 5, 7, 9, 4, 3, 6, 1}",2.452322,0.094962,0.000035
"{1, 5, 9, 8, 2, 7, 4, 3, 6, 10, 1}",2.919342,"{1, 5, 9, 8, 2, 7, 3, 4, 6, 10, 1}",2.920311,0.000332,0.000019
"{1, 10, 3, 5, 4, 8, 9, 6, 7, 2, 1}",2.904308,"{1, 10, 3, 5, 8, 4, 9, 6, 7, 2, 1}",2.922802,0.006368,0.000019
"{1, 10, 7, 3, 2, 4, 9, 5, 8, 6, 1}",3.300564,"{1, 10, 6, 8, 5, 2, 4, 9, 7, 3, 1}",4.056215,0.228946,0.000019
"{1, 2, 4, 3, 8, 5, 9, 7, 6, 10, 1}",2.444070,"{1, 2, 4, 3, 8, 5, 9, 7, 10, 6, 1}",2.625500,0.074233,0.000019
"{1, 10, 2, 4, 7, 8, 9, 3, 5, 6, 1}",3.103868,"{1, 5, 6, 3, 9, 8, 10, 2, 4, 7, 1}",3.288327,0.059429,0.000019
"{1, 2, 6, 10, 8, 3, 4, 9, 5, 7, 1}",2.591180,"{1, 7, 2, 5, 9, 4, 3, 8, 6, 10, 1}",3.081766,0.189329,0.000018
"{1, 2, 7, 3, 6, 5, 10, 8, 4, 9, 1}",2.435560,"{1, 2, 7, 3, 6, 5, 10, 8, 9, 4, 1}",2.442059,0.002668,0.000019
"{1, 6, 2, 9, 7, 8, 10, 5, 3, 4, 1}",2.515489,"{1, 4, 3, 5, 10, 2, 9, 7, 8, 6, 1}",2.723512,0.082697,0.000019
"{1, 8, 5, 7, 10, 6, 2, 4, 3, 9, 1}",2.643164,"{1, 9, 3, 4, 2, 6, 10, 5, 7, 8, 1}",2.726532,0.031541,0.000019
"{1, 3, 5, 8, 10, 4, 6, 2, 7, 9, 1}",2.856586,"{1, 3, 5, 8, 10, 4, 7, 2, 6, 9, 1}",3.100708,0.085459,0.000020
"{1, 5, 10, 9, 2, 6, 8, 4, 7, 3, 1}",2.857896,"{1, 5, 10, 9, 2, 6, 8, 4, 3, 7, 1}",3.113173,0.089323,0.000019
"{1, 7, 10, 5, 6, 2, 9, 8, 3, 4, 1}",3.149309,"{1, 8, 3, 4, 7, 6, 2, 9, 5, 10, 1}",3.963882,0.258652,0.000019
"{1, 8, 4, 9, 2, 5, 10, 7, 6, 3, 1}",2.574674,"{1, 8, 10, 5, 4, 9, 2, 7, 3, 6, 1}",2.799261,0.087229,0.000019
"{1, 3, 10, 5, 6, 2, 7, 8, 9, 4, 1}",2.615600,"{1, 3, 5, 10, 4, 9, 8, 7, 2, 6, 1}",2.842796,0.086862,0.000019
"{1, 7, 8, 10, 9, 3, 6, 4, 2, 5, 1}",3.124914,"{1, 5, 2, 4, 6, 3, 9, 10, 8, 7, 1}",3.124914,0.000000,0.000019
"{1, 3, 4, 10, 8, 5, 6, 7, 2, 9, 1}",2.509290,"{1, 9, 4, 3, 8, 5, 6, 7, 2, 10, 1}",3.132396,0.248320,0.000019
"{1, 7, 6, 5, 4, 9, 3, 2, 8, 10, 1}",2.919494,"{1, 10, 7, 5, 6, 4, 9, 3, 2, 8, 1}",2.999660,0.027459,0.000020
"{1, 8, 9, 7, 6, 4, 5, 3, 2, 10, 1}",3.029781,"{1, 10, 2, 3, 5, 6, 8, 9, 7, 4, 1}",3.387524,0.118075,0.000019
"{1, 7, 5, 4, 10, 8, 6, 9, 3, 2, 1}",2.575972,"{1, 7, 5, 4, 10, 8, 6, 3, 9, 2, 1}",2.585688,0.003772,0.000027
"{1, 3, 2, 8, 6, 7, 4, 9, 5, 10, 1}",2.865905,"{1, 3, 2, 8, 6, 7, 4, 5, 9, 10, 1}",2.884511,0.006492,0.000018
"{1, 10, 5, 9, 3, 4, 6, 8, 7, 2, 1}",2.690746,"{1, 10, 5, 7, 2, 8, 6, 4, 3, 9, 1}",2.899511,0.077587,0.000018
"{1, 4, 9, 7, 2, 6, 10, 5, 8, 3, 1}",2.616697,"{1, 8, 10, 5, 7, 9, 4, 2, 6, 3, 1}",3.089945,0.180857,0.000018
"{1, 9, 5, 10, 4, 2, 3, 8, 6, 7, 1}",2.962447,"{1, 7, 6, 2, 4, 10, 9, 5, 3, 8, 1}",3.422799,0.155396,0.000018
"{1, 3, 2, 5, 9, 10, 7, 8, 6, 4, 1}",2.465415,"{1, 4, 6, 9, 10, 7, 8, 2, 3, 5, 1}",2.972126,0.205528,0.000018
"{1, 10, 2, 8, 9, 5, 4, 6, 7, 3, 1}",3.084113,"{1, 10, 2, 8, 9, 5, 4, 6, 7, 3, 1}",3.084113,0.000000,0.000018
"{1, 9, 5, 10, 7, 3, 2, 6, 8, 4, 1}",3.527209,"{1, 8, 4, 9, 10, 7, 3, 2, 5, 6, 1}",4.441878,0.259318,0.000018
"{1, 8, 10, 5, 3, 2, 4, 9, 7, 6, 1}",3.160425,"{1, 6, 7, 9, 4, 3, 2, 5, 10, 8, 1}",3.223823,0.020060,0.000019
"{1, 10, 5, 2, 3, 6, 8, 9, 4, 7, 1}",3.004854,"{1, 7, 10, 3, 2, 5, 6, 8, 9, 4, 1}",3.239984,0.078250,0.000027
"{1, 4, 5, 8, 2, 7, 3, 6, 10, 9, 1}",2.613202,"{1, 9, 4, 5, 8, 7, 2, 3, 6, 10, 1}",2.782271,0.064698,0.000018
"{1, 6, 10, 8, 4, 7, 9, 3, 5, 2, 1}",3.140106,"{1, 2, 5, 3, 9, 4, 7, 8, 10, 6, 1}",3.209983,0.022253,0.000018
"{1, 6, 8, 4, 2, 3, 5, 7, 10, 9, 1}",3.293163,"{1, 6, 8, 4, 2, 3, 7, 5, 10, 9, 1}",3.560657,0.081227,0.000019
"{1, 10, 5, 4, 2, 7, 6, 8, 9, 3, 1}",2.963555,"{1, 3, 9, 5, 4, 2, 6, 7, 8, 10, 1}",3.250987,0.096989,0.000019
"{1, 7, 4, 9, 2, 5, 3, 10, 8, 6, 1}",3.101608,"{1, 7, 4, 9, 2, 5, 3, 10, 8, 6, 1}",3.101608,0.000000,0.000019
"{1, 3, 9, 10, 4, 6, 8, 7, 5, 2, 1}",2.867947,"{1, 3, 2, 5, 9, 10, 4, 6, 8, 7, 1}",3.298781,0.150224,0.000018
"{1, 8, 9, 7, 10, 6, 5, 4, 2, 3, 1}",2.795233,"{1, 3, 2, 4, 5, 6, 10, 7, 9, 8, 1}",2.795233,0.000000,0.000018
"{1, 3, 2, 9, 4, 5, 6, 10, 7, 8, 1}",2.863573,"{1, 3, 2, 10, 7, 8, 6, 5, 4, 9, 1}",3.612515,0.261541,0.000018
"{1, 3, 6, 10, 5, 8, 7, 9, 2, 4, 1}",2.660465,"{1, 3, 6, 10, 5, 8, 9, 7, 2, 4, 1}",2.670248,0.003677,0.000018
"{1, 10, 6, 2, 5, 4, 9, 3, 7, 8, 1}",2.648532,"{1, 10, 6, 2, 5, 4, 9, 3, 7, 8, 1}",2.648532,0.000000,0.000021
"{1, 7, 2, 8, 3, 5, 4, 6, 10, 9, 1}",2.912046,"{1, 7, 2, 8, 3, 5, 4, 6, 10, 9, 1}",2.912046,0.000000,0.000018
"{1, 10, 5, 3, 7, 6, 9, 8, 2, 4, 1}",3.164097,"{1, 10, 2, 4, 8, 9, 6, 7, 3, 5, 1}",3.352274,0.059473,0.000018
"{1, 8, 9, 2, 5, 3, 4, 7, 10, 6, 1}",3.359673,"{1, 6, 4, 10, 7, 3, 5, 2, 9, 8, 1}",3.454305,0.028167,0.000019
"{1, 10, 4, 7, 9, 6, 2, 8, 5, 3, 1}",3.212499,"{1, 3, 10, 6, 5, 8, 2, 9, 7, 4, 1}",3.696544,0.150676,0.000018
"{1, 4, 8, 2, 7, 5, 6, 9, 3, 10, 1}",3.100124,"{1, 4, 10, 3, 5, 7, 2, 8, 6, 9, 1}",3.858734,0.244703,0.000018
"{1, 4, 7, 5, 3, 9, 2, 10, 6, 8, 1}",2.292551,"{1, 8, 5, 7, 4, 3, 6, 10, 2, 9, 1}",2.912124,0.270255,0.000019
"{1, 2, 3, 8, 10, 6, 7, 5, 4, 9, 1}",2.962567,"{1, 2, 3, 8, 10, 6, 7, 9, 4, 5, 1}",3.209269,0.083273,0.000018
"{1, 8, 2, 4, 9, 7, 5, 6, 3, 10, 1}",2.598232,"{1, 8, 10, 3, 6, 5, 7, 9, 4, 2, 1}",2.656977,0.022610,0.000018
"{1, 6, 9, 10, 7, 4, 5, 2, 8, 3, 1}",2.206982,"{1, 6, 10, 9, 3, 8, 5, 2, 4, 7, 1}",2.473764,0.120881,0.000018
"{1, 6, 10, 4, 2, 7, 3, 8, 9, 5, 1}",3.224434,"{1, 5, 9, 8, 7, 2, 3, 6, 10, 4, 1}",4.240267,0.315042,0.000018
"{1, 3, 5, 2, 4, 7, 6, 9, 8, 10, 1}",3.183843,"{1, 10, 8, 7, 4, 2, 3, 5, 6, 9, 1}",3.947550,0.239870,0.000018
"{1, 4, 3, 5, 2, 10, 9, 6, 8, 7, 1}",3.094237,"{1, 7, 4, 3, 5, 8, 6, 9, 10, 2, 1}",3.540139,0.144107,0.000018
"{1, 6, 4, 2, 10, 3, 5, 7, 9, 8, 1}",2.625578,"{1, 6, 7, 5, 9, 8, 4, 10, 2, 3, 1}",3.323427,0.265789,0.000018
"{1, 9, 3, 6, 8, 10, 5, 4, 2, 7, 1}",2.579467,"{1, 7, 2, 4, 5, 10, 8, 6, 3, 9, 1}",2.579467,0.000000,0.000018
"{1, 8, 2, 4, 10, 9, 7, 6, 5, 3, 1}",2.906054,"{1, 7, 6, 9, 5, 3, 8, 2, 4, 10, 1}",3.326458,0.144665,0.000018
"{1, 3, 2, 5, 8, 6, 7, 9, 4, 10, 1}",2.392344,"{1, 10, 4, 3, 2, 5, 8, 6, 7, 9, 1}",2.620459,0.095352,0.000018
"{1, 5, 2, 6, 4, 3, 7, 10, 8, 9, 1}",2.881309,"{1, 5, 9, 8, 10, 3, 4, 6, 7, 2, 1}",3.338939,0.158827,0.000019
"{1, 4, 8, 6, 7, 9, 10, 3, 5, 2, 1}",2.843511,"{1, 2, 10, 3, 5, 4, 8, 6, 9, 7, 1}",2.933184,0.031536,0.000018
"{1, 8, 2, 5, 6, 9, 10, 4, 3, 7, 1}",2.753007,"{1, 8, 7, 3, 4, 10, 9, 6, 2, 5, 1}",2.874219,0.044029,0.000018
"{1, 7, 4, 9, 3, 5, 6, 2, 10, 8, 1}",2.904049,"{1, 8, 10, 2, 6, 5, 3, 9, 4, 7, 1}",2.904049,0.000000,0.000018
"{1, 7, 9, 8, 3, 4, 10, 5, 6, 2, 1}",3.190235,"{1, 2, 6, 7, 9, 3, 8, 5, 10, 4, 1}",3.957931,0.240639,0.000018
